"astro-ph/9904307","Alan Heavens","Alan F. Heavens (University of Edinburgh) and Ravi K. Sheth (MPI fuer
  Astrophysik, Garching)","The correlation of peaks in the microwave background","8 pages, 5 postscript figures, submitted to MNRAS",,"10.1046/j.1365-8711.1999.03015.x",,"astro-ph",,"  We present accurate predictions of the correlation function of hotspots in
the microwave background radiation for gaussian theories such as those
predicted in most inflation models. The correlation function of peaks above a
certain threshold depends only on the threshold and the power spectrum of
temperature fluctuations. Since there are both potentially observable
quantities in a microwave background map, there are no adjustable parameters in
the predictions. These correlations should therefore provide a powerful test of
the gaussian hypothesis, and provide a useful discriminant between inflation
and topological defect models such as the cosmic string model. The correlations
have a number of oscillatory features, which should be detectable at high
signal-to-noise with future satellite experiments such as MAP and Planck.
","[{""version"":""v1"",""created"":""Thu, 22 Apr 1999 16:09:14 GMT""}]","2009-10-31"
"astro-ph/9904308","Mohammad Heydari-Malayeri","M. Heydari-Malayeri (1), V. Charmandaris (1), L. Deharveng (2), M.R.
  Rosa (3), H. Zinnecker (4) ((1) Observatoire de Paris, DEMIRM, (2)
  Observatoire de Marseille, (3) STECF, European Southern Observatory, (4)
  Astrophysikalisches Institut Potsdam)","HST observations of the very young SMC ``blob'' N88A","11 pages, 7 figures (Fig.1 in color), accepted for publication in A&A
  1999, Figures 1 and 6 are available at
  http://wwwusr.obspm.fr/~heydari/projects/N88","Astron.Astrophys.347:841-849,1999",,,"astro-ph",,"  High-resolution Hubble Space Telescope images have allowed us for the first
time to resolve the compact SMC ionized ``blob'' N88A (diameter 3.5 arcsec or 1
pc). This very young HII region, which is hatching from its natal molecular
cloud, is heavily affected by absorbing dust associated with the cloud. The
interstellar reddening towards N88A is on average Av~1.5 mag and strikingly
rises to more than 3.5 mag in a narrow dust band crossing the core of the HII
region. Such a high extinction is unprecedented for an HII region in the
metal-poor SMC. We present the photometry of some 70 stars lying towards the OB
association at the center of which lies N88A. The exciting star(s) of N88A is
not detected, due to the heavy extinction. The chronology of star formation is
discussed for the whole region.
","[{""version"":""v1"",""created"":""Thu, 22 Apr 1999 16:30:59 GMT""}]","2011-07-21"
"astro-ph/9904309","Anupam Mazumdar","E. J. Copeland, Anupam Mazumdar, N. J. Nunes","Generalized Assisted Inflation","5 pages","Phys.Rev.D60:083506,1999","10.1103/PhysRevD.60.083506",,"astro-ph gr-qc hep-ph hep-th",,"  We obtain a new class of exact cosmological solutions for multi-scalar fields
with exponential potentials. We generalize the assisted inflation solutions
previously obtained, and demonstrate how they are modified when there exist
cross-couplings between the fields, such as occur in supergravity inspired
cosmological models.
","[{""version"":""v1"",""created"":""Thu, 22 Apr 1999 17:49:25 GMT""}]","2011-05-05"
"astro-ph/9904310","Rafal Moderski","R. Moderski, M. Sikora and T. Bulik","On Beaming Effects in Afterglow Light Curves","16 pages + 7 PS figures, uses aasms4.sty, submitted to ApJ",,"10.1086/308257",,"astro-ph",,"  The most luminous GRBs can be explained in terms of models involving stellar
mass central engines only if the ejecta are beamed. As was pointed out by
Rhoads, the dynamics of the blast wave, formed by the beamed ejecta sweeping
the external gas, can be significantly modified by the sideways expansion. This
is because in this case the surface of the blast wave increases faster than
just due to the radial divergence and so the blast wave deceleration rate
increases faster. According to analytical estimates, the effect becomes
important shortly after the bulk Lorentz factor of the blast wave drops below
the inverse of the initial opening angle of the beamed ejecta and is
accompanied by a sharp break in the afterglow light curve.
  However, our numerical studies, which follow the dynamical evolution of the
blast wave, the evolution of the electron energy distribution, and take into
account the light travel effects related to the lateral size of the source,
show that the break of the light curve is weaker and much smoother than the one
analytically predicted. A prominent break emerges only for a model without
sideways expansion.
","[{""version"":""v1"",""created"":""Thu, 22 Apr 1999 18:27:07 GMT""}]","2009-10-31"
"astro-ph/9904311","Phillip Helbig","Phillip Helbig (1,2) ((1) University of Manchester, NRAL, UK (2)
  University of Groningen, KAI, The Netherlands)","Gravitational lensing statistics with extragalactic surveys. III. Joint
  constraints on lambda_0 and Omega_0 from lensing statistics and the m-z
  relation for type Ia supernovae","LaTeX, 8 pages, 18 PostScript files in 4 figures. Accepted by
  Astronomy and Astrophysics. After-proof-correction version. Changes from
  previous version: references updated and corrected, minor typos corrected.
  Paper version available on request. Data available from
  http://gladia.astro.rug.nl:8000/ceres/data_from_papers/papers.html or
  http://multivac.jb.man.ac.uk:8000/ceres/data_from_papers/papers.html","Astron.Astrophys. 350 (1999) 1-8",,,"astro-ph",,"  I present constraints on cosmological parameters in the lambda_0-Omega_0
plane from a joint analysis of gravitational lensing statistics
(astro-ph/9904175) and the magnitude-redshift relation for Type Ia supernovae
(astro-ph/9812133 and astro-ph/9805201). I discuss reasons why this particular
combination of tests is important and how the constraints can be improved in
the future. The lensing statistics and supernova results are not inconsistent,
thus it is meaningful to determine joint constraints on lambda_0 and Omega_0 by
combining the results from both tests. The quantity measured by the lens
statistics and the m-z relation for type Ia supernovae discussed here is
approximately lambda_0 - Omega_0. At 95% confidence, the upper limit on
lambda_0 - Omega_0 from lensing statistics alone is 0.45 and from supernovae
alone is in the range 0.65--0.81 (depending on the data set). For joint
constraints, the upper limit on lambda_0 - Omega_0 is in the range 0.55--0.60
(again depending on the data set). For a flat universe with lambda_0 + Omega_0
= 1, this corresponds to upper limits on lambda_0, taking the top of the range
from different data sets, of 0.72, 0.90 and 0.80 for lensing statistics alone,
supernovae alone and the joint analysis, respectively. This is perfectly
consistent with the current `standard cosmological model' with lambda_0
approximately 0.7 and Omega_0 approximately 0.3 and is consistent with a flat
universe but, neglecting other cosmological tests, does not require it.
","[{""version"":""v1"",""created"":""Thu, 22 Apr 1999 22:40:35 GMT""},{""version"":""v2"",""created"":""Mon, 2 Aug 1999 02:15:16 GMT""},{""version"":""v3"",""created"":""Thu, 2 Sep 1999 10:05:39 GMT""}]","2007-05-23"
"astro-ph/9904312","Vibhat Nair","Vibhat Nair","Geometric Distortion of the Correlation function of Lyman-break Galaxies","Accepted for publication in the Astrophysical Journal, Minor changes
  made","Astrophys.J. 522 (1999) 569","10.1086/307691",,"astro-ph",,"  The number of galaxies with measured redshifts > 1 is at present rapidly
increasing, allowing for measurements of their correlation function. The
correlations function is measured in redshift space, as a function of angular
separation and velocity difference. The relation between angle and velocity
difference depends on the cosmological model through the factor H(z)D(z), where
H(z) is the Hubble parameter and D(z) is the angular diameter distance.
Therefore, the cosmological model can be constrained by measuring this factor
from the shape of the contours of the redshift space correlation function, if
the effect of peculiar velocities can be taken into account. Here, we
investigate this method applied to the high redshift Lyman-break galaxies. The
high bias factor of this galaxy population should suppress peculiar velocity
effects, leaving the cosmological distortion as the main contribution to the
anisotropy of the correlation function. We estimate the shot noise and cosmic
variance errors using linear theory. A field size of at least 0.2 square
degrees is required to distinguish the Einstein-de Sitter model from the flat
Lambda=0.7 model, if 1.25 Lyman-break galaxies are measured per square arc
minute. With a field of 1 square degrees, the cosmological constant can be
measured to 20 % accuracy if it is large (> 0.5). Other equations of state for
a scalar field can also be constrained.
","[{""version"":""v1"",""created"":""Thu, 22 Apr 1999 18:31:18 GMT""},{""version"":""v2"",""created"":""Mon, 5 Jun 2000 20:27:24 GMT""}]","2009-10-31"
"astro-ph/9904313","Palma Guillermo","V. Cardenas and G. Palma","Some Remarks on Oscillating Inflation","4 pages including figures caption, 3 ps-figures. To appear in Phys.
  Rev. D","Phys.Rev. D61 (2000) 027302","10.1103/PhysRevD.61.027302","USACH 99/0401","astro-ph",,"  In a recent paper Damour and Mukhanov describe a scenario where inflation may
continue during the oscillatory phase. This effect is possible because the
scalar field spends a significant fraction of each period of oscillation on the
upper part of the potential. Such additional period of inflation could push
perturbations after the slow roll regime to observable scales. Although in this
work we show that the small region of the Damour-Mukhanov parameter q gives the
main contribution to oscillating inflation, it was not satisfactory understood
until now. Furthermore, it gives an expression for the energy density spectrum
of perturbations, which is well behaved in the whole physical range of q .
","[{""version"":""v1"",""created"":""Thu, 22 Apr 1999 19:35:40 GMT""},{""version"":""v2"",""created"":""Thu, 16 Sep 1999 15:08:53 GMT""}]","2009-10-31"
"astro-ph/9904314","Geza Gyuk","Geza Gyuk (UCSD) and Arlin Crotts (Columbia U.)","Expectations from Realistic Microlensing Models of M31. I: Optical Depth","4 pages 4 figures, submitted to ApJL, corrected figure typo",,,,"astro-ph",,"  We provide a set of microlensing optical depth maps for M31. Optical depths
towards Andromeda were calculated on the basis of a four component model of the
lens and source populations: disk and bulge sources lensed by bulge, M31 halo
and Galactic halo lenses. We confirm the high optical depth and the strong
optical depth gradient along the M31 minor axis due to a dark halo of lenses
and also discuss the magnitude of the self-lensing due to the bulge. We explore
how the shape of the optical depth maps to M31 vary with the halo parameters
core radius and flattening.
","[{""version"":""v1"",""created"":""Thu, 22 Apr 1999 19:04:57 GMT""},{""version"":""v2"",""created"":""Sat, 24 Apr 1999 15:46:55 GMT""}]","2007-05-23"
"astro-ph/9904315","Jose Juan Blanco-Pillado","J.J. Blanco-Pillado and Ken D. Olum","Monopole-antimonopole bound states as a source of ultra-high-energy
  cosmic rays","10 pages, RevTeX, no figures","Phys.Rev. D60 (1999) 083001","10.1103/PhysRevD.60.083001","TUTP-99-04","astro-ph hep-ph",,"  The electromagnetic decay and final annihilation of magnetic
monopole-antimonopole pairs formed in the early universe has been proposed as a
possible mechanism to produce the highest energy cosmic rays. We show that for
a monopole abundance saturating the Parker limit, the density of magnetic
monopolonium formed is many orders of magnitude less than that required to
explain the observed cosmic ray flux. We then propose a different scenario in
which the monopoles and antimonopoles are connected by strings formed at a low
energy phase transition (~ 100 GeV). The bound states decay by gravitational
radiation, with lifetimes comparable with the age of the universe. This
mechanism avoids the problems of the standard monopolonium scenario, since the
binding of monopoles and antimonopoles is perfectly efficient.
","[{""version"":""v1"",""created"":""Thu, 22 Apr 1999 19:30:12 GMT""}]","2009-10-31"
"astro-ph/9904316","Andrew E. Dolphin","Paul W. Hodge, Andrew E. Dolphin, Toby R. Smith, Mario Mateo","HST Studies of the WLM Galaxy. I. The Age and Metallicity of the
  Globular Cluster","14 pages, 5 figures, 1 table",,"10.1086/307595",,"astro-ph",,"  We have obtained V and I images of the lone globular cluster that belongs to
the dwarf Local Group irregular galaxy known as WLM. The color-magnitude
diagram of the cluster shows that it is a normal old globular cluster with a
well-defined giant branch reaching to M_V=-2.5, a horizontal branch at
M_V=+0.5, and a sub-giant branch extending to our photometry limit of M_V=+2.0.
A best fit to theoretical isochrones indicates that this cluster has a
metallicity of [Fe/H]=-1.52\pm0.08 and an age of 14.8\pm0.6 Gyr, thus
indicating that it is similar to normal old halo globulars in our Galaxy. From
the fit we also find that the distance modulus of the cluster is 24.73\pm0.07
and the extinction is A_V=0.07\pm0.06, both values that agree within the errors
with data obtained for the galaxy itself by others. We conclude that this
normal massive cluster was able to form during the formation of WLM, despite
the parent galaxy's very small intrinsic mass and size.
","[{""version"":""v1"",""created"":""Thu, 22 Apr 1999 20:29:53 GMT""}]","2009-10-31"
