"adap-org/9901001","Carl Lipo","Carl Lipo (1 and 2), Mark Madsen (1) ((1) Emergent Media, Inc., (2)
  University of Washington)","The Evolutionary Biology of Ourselves: Unit Requirements and
  Organizational Change in United States History","23 pages, 3 tables, 12 figures",,,,"adap-org nlin.AO",,"  Researchers have proposed that the distinction between so-called ""simple"" and
""complex"" societies can be expressed by an increase in the number of levels at
which functional organization, interaction, and thus selection, operate. In
spite of the obvious links between this suggestion and research into complex
social organization amongst insects and other social animals, the levels of
selection model has seen little use among anthropologists. We suggest that the
primary reason for lack of research into the evolutionary causes of social
complexity has been the lack of descriptive units with which we can examine
phenotypic variation and heritability of social organization above the level of
the organism. The goal of our paper, therefore, is to begin constructing
descriptive units which map to meaningful models of multi-level selection. In
order to demonstrate how these units are useful in a real dataset, we examine
the functional changes involved in the United States economy over the last 100
years, a period of time characterized, we believe, by significant changes in
the number and kinds of social aggregates functioning as ""individuals"" with
respect to selection. Our preliminary analysis suggests that it is possible to
measure changes in the scale at which functional integration occurs through
published data, and that the multilevel selection model for complex society may
possess considerable power for describing how selection of culturally
transmitted variation occurs in complex societies.
","[{""version"":""v1"",""created"":""Mon, 4 Jan 1999 19:27:42 GMT""}]","2007-05-23"
"astro-ph/9901023","Edward J. M. Colbert","E.J.M. Colbert and R.F. Mushotzky (NASA/GSFC)","The Nature of Accreting Black Holes in Nearby Galaxy Nuclei","47 pages AASTEX, 6 postscript figures, plus two landscape tables
  (postscript), to appear in ApJ, revised version has fewer (single-spaced)
  pages","Astrophys.J.519:89-107,1999","10.1086/307356",,"astro-ph",,"  We have found compact X-ray sources in the center of 21 (54%) of 39 nearby
face-on spiral and elliptical galaxies with available ROSAT HRI data. ROSAT
X-ray luminosities (0.2 - 2.4 keV) of these compact X-ray sources are ~ 1e37 -
1e40 erg/s (with a mean of 3e39 erg/s. The mean displacement between the
location of the compact X-ray source and the optical photometric center of the
galaxy is ~ 390 pc. The fact that compact nuclear sources were found in nearly
all (five of six) galaxies with previous evidence for a black hole or an AGN
indicates that at least some of the X-ray sources are accreting supermassive
black holes. ASCA spectra of six of the 21 galaxies show the presence of a hard
component with relatively steep (Gamma approx 2.5) spectral slope. A multicolor
disk blackbody model fits the data from the spiral galaxies well, suggesting
that the X-ray object in these galaxies may be similar to a Black Hole
Candidate in its soft (high) state. ASCA data from the elliptical galaxies
indicate that hot (kT approx 0.7 keV) gas dominates the emission. The fact that
(for both spiral and elliptical galaxies) the spectral slope is steeper than in
normal type 1 AGNs and that relatively low absorbing columns (N_H approx 1e21
/cm2) were found to the power-law component indicates that these objects are
somehow geometrically and/or physically different from AGNs in normal active
galaxies. The X-ray sources in the spiral and elliptical galaxies may be black
hole X-ray binaries, low-luminosity AGNs, or possibly young X-ray luminous
supernovae. Assuming the sources in the spiral galaxies are accreting black
holes in their soft state, we estimate black hole masses ~ 1e2 - 1e4 solar
masses.
","[{""version"":""v1"",""created"":""Mon, 4 Jan 1999 16:33:34 GMT""},{""version"":""v2"",""created"":""Mon, 11 Jan 1999 16:33:36 GMT""}]","2011-05-05"
"astro-ph/9901024","Ruth Durrer","Lukas Lichtensteiger and Ruth Durrer","Are there static texture?","12 page Latex file, 1 postscript figure, submitted to PRD","Phys.Rev.D59:125007,1999","10.1103/PhysRevD.59.125007",,"astro-ph gr-qc",,"  We consider harmonic maps from Minkowski space into the three sphere. We are
especially interested in solutions which are asymptotically constant, i.e.
converge to the same value in all directions of spatial infinity. Physical
3-space can then be compactified and can be identified topologically (but not
metrically!) with a three sphere. Therefore, at fixed time, the winding of the
map is defined. We investigate whether static solutions with non-trivial
winding number exist. The answer which we can proof here is only partial: We
show that within a certain family of maps no static solutions with non-zero
winding number exist. We discuss the existing static solutions in our family of
maps. An extension to other maps or a proof that our family of maps is
sufficiently general remains an open problem.
","[{""version"":""v1"",""created"":""Mon, 4 Jan 1999 16:31:08 GMT""}]","2010-11-19"
"astro-ph/9901025","Bruce Elmegreen","B.G. Elmegreen (IBM Watson Research Center, NY)","Galactic bulge formation as a maximum intensity starburst","10 pages, 1 figure, scheduled for ApJ, vol. 517, May 20, 1999",,"10.1086/307200",,"astro-ph",,"  Properties of normal galactic star formation, including the density
dependence, threshold density, turbulent scaling relations, and clustering
properties, are applied to the formation of galactic bulges. One important
difference is that the bulge potential well is too deep to have allowed
self-regulation or blow-out by the pressures from young stars, unlike galactic
disks or dwarf galaxies. As a result, bulge formation should have been at the
maximum rate, which is such that most of the gas would get converted into stars
in only a few dynamical time scales, or ~10^8 years. The gas accretion phase
can be longer than this, but once the critical density is reached, which
depends primarily on the total virial density from dark matter, the formation
of stars in the bulge should have been extremely rapid. Such three-dimensional
star formation should also have formed many clusters, like normal disk star
formation today. Some of these clusters may have survived as old globulars, but
most got dispersed, although they might still be observable as concentrated
streams in phase space.
","[{""version"":""v1"",""created"":""Mon, 4 Jan 1999 17:12:28 GMT""}]","2009-10-31"
"astro-ph/9901026","Cy Hoffman","C. M. Hoffman","Comment on ""Correlation between Compact Radio Lout Quasars and Ultrahigh
  Energy Cosmic Rays""","2 pages, REVTEX","Phys.Rev.Lett. 83 (1999) 2471","10.1103/PhysRevLett.83.2471","LA-UR-98-6018","astro-ph",,"  In a recent paper, Farrar and Biermann argue that there is a strong
correlation between the direction of the five highest-energy cosmic-ray events
and compact, radio-loud quasars. This Comment shows that this analysis contains
several inconsistencies and errors so that the significance of any such
correlation is certainly greatly overestimated and perhaps nonexistent.
","[{""version"":""v1"",""created"":""Mon, 4 Jan 1999 17:25:48 GMT""},{""version"":""v2"",""created"":""Wed, 6 Jan 1999 20:41:36 GMT""}]","2009-10-31"
"astro-ph/9901027","Paul J. Green","Ralf Napiwotzki (Dr. Remeis-Sternwarte), Paul J. Green (SAO), and Rex
  A. Saffer (Villanova)","A Comparative Study of the Mass Distribution of Extreme
  Ultraviolet-Selected White Dwarfs","25 pages including 11 figures and 6 tables, AAS latex, to appear in
  ApJ Vol. 517, May 20, 1999. Postscript also available at
  http://hea-www.harvard.edu/~pgreen/Papers.html",,"10.1086/307170",,"astro-ph",,"  We present new determinations of effective temperature, surface gravity, and
masses for a sample of 46 hot DA white dwarfs selected from the EUVE and ROSAT
Wide Field Camera bright source lists in the course of a near-IR survey for low
mass companions. Our analysis, based on hydrogen NLTE model atmospheres,
provides a map of LTE correction vectors, which allow a thorough comparison
with previous LTE studies. We find previous studies underestimate both the
systematic errors and the observational scatter in the determination of white
dwarf parameters obtained via fits to model atmospheres.
  The structure of very hot or low mass white dwarfs depends sensitively on
their history. To compute white dwarf masses, we thus use theoretical
mass-radius relations that take into account the complete evolution from the
main sequence. We find a peak mass of our white dwarf sample of 0.59 solar
masses, in agreement with the results of previous analyses. However, we do not
confirm a trend of peak mass with temperature reported in two previous
analyses.
  Analogous to other EUV selected samples, we note a lack of low mass white
dwarfs, and a large fraction of massive white dwarfs. Only one is likely to
have a helium core. While the lack of helium white dwarfs in our sample can be
easily understood from their high cooling rate and therefore low detection
probability in our temperature range, this is not enough to explain the large
fraction of massive white dwarfs. This feature very likely results from a
decreased relative sample volume for low mass white dwarfs caused by
interstellar absorption in EUV selected samples.
","[{""version"":""v1"",""created"":""Mon, 4 Jan 1999 20:30:29 GMT""}]","2009-10-31"
"astro-ph/9901028","James P. Zibin","J. P. Zibin, Douglas Scott, Martin White","Limits on the gravity wave contribution to microwave anisotropies","23 pages, 7 figures, accepted for publication in Phys. Rev. D.
  Calculations extended to blue spectral index, Fig. 6 added, discussion of
  results expanded","Phys.Rev.D60:123513,1999","10.1103/PhysRevD.60.123513","UBC-COS-98-05","astro-ph",,"  We present limits on the fraction of large angle microwave anisotropies which
could come from tensor perturbations. We use the COBE results as well as
smaller scale CMB observations, measurements of galaxy correlations, abundances
of galaxy clusters, and Lyman alpha absorption cloud statistics. Our aim is to
provide conservative limits on the tensor-to-scalar ratio for standard
inflationary models. For power-law inflation, for example, we find T/S<0.52 at
95% confidence, with a similar constraint for phi^p potentials. However, for
models with tensor amplitude unrelated to the scalar spectral index it is still
currently possible to have T/S>1.
","[{""version"":""v1"",""created"":""Tue, 5 Jan 1999 00:51:14 GMT""},{""version"":""v2"",""created"":""Mon, 13 Sep 1999 07:57:02 GMT""}]","2009-08-18"
"astro-ph/9901029","Brad K. Gibson","Bart P. Wakker (Wisconsin), Hugo van Woerden (Groningen), Brad K.
  Gibson (Colorado)","Summary of Recent Progress in Understanding HVCs","17 pages, LaTeX, to appear in Stromlo Workshop on High-Velocity
  Clouds, eds Brad K. Gibson and Mary E. Putman, ASP Conference Series",,,,"astro-ph",,"  The study of high-velocity clouds has progressed much since the appearance of
the review article by Wakker & van Woerden (1997), less than two years ago.
Much of this progress is described in these workshop proceedings. Here we
update the review article, summarizing the topics discussed at the workshop as
well as covering the recent literature. We follow the outline of the review,
describing HI properties in Sect. 2 and 3, interactions between HVCs and other
gas in Sect. 4, observations at wavelengths other than 21-cm in Sects. 5 and 6,
absorption-line studies of metallicities and distances in Sects. 7 and 8,
extra-galactic HVCs in Sect. 9, the Magellanic Stream in Sect. 10, and a
discussion of HVC origins in Sect. 11. Key contributions of the past two years
include (a) the first determination of a distance bracket for an HVC: d=4-10
kpc for Complex A (van Woerden et al. 1999); (b) the first determinations of a
true metallicity: 1/4 solar for HVC 287+22+240 (Lu et al. 1998), and 1/10 solar
Complex~C (Wakker et al. 1999); (c) the recognition of a leading counterpart to
the Magellanic Stream (Gardiner & Noguchi 1996; Lu et al. 1998; Putman et al.
1998), indicative of a tidal origin; (d) the quickly growing number of optical
emission line observations (primarily H-alpha) of HVCs, led by Tufte et al.
(1998) and Bland-Hawthorn et al. (1998); and (e) the proposal by Blitz et al.
(1999) that HVCs are intergalactic remnants of the formation of the Local
Group.
","[{""version"":""v1"",""created"":""Tue, 5 Jan 1999 00:59:21 GMT""}]","2007-05-23"
"astro-ph/9901030","Hee Il Kim","Hee Il Kim, Chul H. Lee, Jane H. MacGibbon","Diffuse $\gamma$-ray background and primordial black hole constraints on
  the spectral index of density fluctuations","To be published in the Feb 15, 1999 issue of Phys. Rev. D (22 pages,
  3 figures)","Phys.Rev. D59 (1999) 063004","10.1103/PhysRevD.59.063004",,"astro-ph",,"  We calculate the flux of $\gamma$-rays emitted from primordial black holes
(PBHs) which are formed by a ``blue'' power-law spectrum of density
fluctuations in the early universe. Gamma-ray emission from such PBHs may
contribute significantly to the observed extragalactic diffuse $\gamma$-ray
background (DGB). Using the observed DGB flux from the imaging Compton
Telescope (COMPTEL) and the Energetic Gamma Ray Experiment Telescope (EGRET) as
the upper limit of $\gamma$-ray flux from PBHs, we derive the upper limit on
the spectral index $n$ of the density fluctuations. The range of initial PBH
masses which can contribute to the DGB is $2\times 10^{13}\g - 5\times
10^{14}\g$, corresponding to a cosmic reheating temperature of $7\times
10^{7}\gev - 4\times 10^{8} \gev$. In this range, we find the upper limit to be
$n \lsim 1.23-1.25$. This limit is stronger than those derived from the energy
density in PBHs or PBH relics and matches the value of $n$ required to explain
the cosmic microwave background anisotropy.
","[{""version"":""v1"",""created"":""Tue, 5 Jan 1999 09:39:52 GMT""}]","2009-10-31"
"astro-ph/9901031","Roberto Mignani","Patrizia A. Caraveo (Istituto di Fisica Cosmica del CNR, Milano,
  Italy, also Istituto Astronomico, Roma, Italy) and Roberto P. Mignani
  (STECF-ESO, Garching, Germany)","A New HST Measurement of the Crab Pulsar Proper Motion","4 pages, LaTex, 2 Postscript figures. Astronomy&Astrophysics-in press",,,,"astro-ph",,"  We have used a set of archived HST/WFPC2 exposures of the inner regions of
the Crab Nebula to obtain a new measurement of the pulsar proper motion, the
first after the original work of Wyckoff & Murray, more than 20 years ago. Our
measurement of the pulsar displacement, mu = 18 +/- 3 mas/yr, agrees well with
the value obtained previously. This is noteworthy, since the data we have used
span less than 2 years, as opposed to the 77 years required in the previous
work. With a position angle of 292 +/- 10 deg, the proper motion vector appears
aligned with the axis of symmetry of the inner Crab nebula, as defined by the
direction of the X-ray jet observed by ROSAT. Indeed, if the neutron star
rotation is to be held responsible both for the X-ray jet and for the observed
symmetry, the Crab could provide an example of alignment between spin axis and
proper motion.
","[{""version"":""v1"",""created"":""Tue, 5 Jan 1999 10:27:36 GMT""}]","2007-05-23"
