"astro-ph/9911373","Yohko Tsuboi","Yohko Tsuboi, Kensuke Imanishi, Katsuji Koyama, Nicolas Grosso, and
  Thierry Montmerle","Quasi-periodic X-ray Flares from the Protostar YLW15","Accepted by ApJ, 9 pages incl. 4 ps figures",,"10.1086/308591",,"astro-ph",,"  With ASCA, we have detected three X-ray flares from the Class I protostar
YLW15. The flares occurred every ~20 hours and showed an exponential decay with
time constant 30-60 ks. The X-ray spectra are explained by a thin thermal
plasma emission. The plasma temperature shows a fast-rise and slow-decay for
each flare with kT_{peak}~4-6 keV. The emission measure of the plasma shows
this time profile only for the first flare, and remains almost constant during
the second and third flares at the level of the tail of the first flare. The
peak flare luminosities L_{X,peak} were ~5-20 * 10^{31} erg s^{-1}, which are
among the brightest X-ray luminosities observed to date for Class I protostars.
The total energy released in each flare was 3-6*10^{36} ergs. The first flare
is well reproduced by the quasi-static cooling model, which is based on solar
flares, and it suggests that the plasma cools mainly radiatively, confined by a
semi-circular magnetic loop of length ~14 Ro with diameter-to-length ratio
\~0.07. The two subsequent flares were consistent with the reheating of the
same magnetic structure as of the first flare. The large-scale magnetic
structure and the periodicity of the flares imply that the reheating events of
the same magnetic loop originate in an interaction between the star and the
disk due to the differential rotation.
","[{""version"":""v1"",""created"":""Fri, 19 Nov 1999 19:28:38 GMT""},{""version"":""v2"",""created"":""Sun, 21 Nov 1999 17:00:22 GMT""}]","2009-10-31"
"astro-ph/9911381","Laurence P. David","D.E. Harris, P.E.J. Nulsen, T.P. Ponman, M. Bautz, R.A. Cameron, L.P.
  David, R.H. Donnelly, W.R. Forman, L. Grego, M. J. Hardcastle, J.P. Henry,
  C.Jones, J.P. Leahy, M. Markevitch, A.R. Martel, B.R. McNamara, P. Mazzotta,
  W. Tucker, S.N. Virani, and J. Vrtilek","Chandra X-Ray Detection of the Radio Hotspots of 3C295","4 pages, 3 figures",,"10.1086/312503",,"astro-ph",,"  An observation of the radio galaxy 3C295 during the calibration phase of the
Chandra X-ray Observatory reveals X-ray emission from the core of the galaxy,
from each of the two prominent radio hotspots, and from the previously known
cluster gas. We discuss the possible emission processes for the hotspots and
argue that a synchrotron self-Compton model is preferred for most or all of the
observed X-ray emission. SSC models with near equipartition fields thus explain
the X-ray emission from the hotspots in the two highest surface brightness FRII
radio galaxies, Cygnus A and 3C295. This lends weight to the assumption of
equipartition and suggests that relativistic protons do not dominate the
particle energy density.
","[{""version"":""v1"",""created"":""Fri, 19 Nov 1999 16:40:57 GMT""}]","2009-10-31"
"astro-ph/9911382","Carraro Giovanni","Giovanni Carraro","The Age of the Galactic Disk","10 pages, 4 figure, invited review, in ""The chemical evolution of the
  Milky Way : Stars vs Clusters, Vulcano (Italy), 20-24 September 1999",,"10.1007/978-94-010-0938-6_34",,"astro-ph",,"  I review different methods devised to derive the age of the Galactic Disk,
namely the Radio-active Decay (RD), the Cool White Dwarf Luminosity Function
(CWDLF), old opne clusters (OOC) and the Color Magnitude Diagram (CMD) of the
stars in the solar vicinity. I argue that the disk is likely to be 8-10 Gyr
old. Since the bulk of globulars has an age around 13 Gyr, the possibility
emerges that the Galaxy experienced a minimum of Star Formation at the end of
the halo/bulge formation. This minimum might reflect the time at which the
Galaxy started to acquire material to form the disk inside-out.
","[{""version"":""v1"",""created"":""Fri, 19 Nov 1999 17:02:41 GMT""}]","2016-01-27"
"astro-ph/9911383","Mark L. Houdashelt","Mark L. Houdashelt (1, 2), Roger A. Bell (1), Allen V. Sweigart (3),
  Robert F. Wing (4) ((1) University of Maryland, (2) Johns Hopkins University,
  (3) NASA Goddard Space Flight Center, (4) Ohio State University)","Synthetic Spectra and Color-Temperature Relations of M Giants","To appear in the March 2000 issue of the Astronomical Journal. 60
  pages including 15 embedded postscript figures (one page each) and 6 embedded
  postscript tables (10 pages total)",,"10.1086/301244",,"astro-ph",,"  As part of a project to model the integrated spectra and colors of elliptical
galaxies through evolutionary synthesis, we have refined our synthetic spectrum
calculations of M giants. After critically assessing three effective
temperature scales for M giants, we adopted the relation of Dyck et al. (1996)
for our models. Using empirical spectra of field M giants as a guide, we then
calculated MARCS stellar atmosphere models and SSG synthetic spectra of these
cool stars, adjusting the band absorption oscillator strengths of the TiO bands
to better reproduce the observational data. The resulting synthetic spectra are
found to be in very good agreement with the K-band spectra of stars of the
appropriate spectral type taken from Kleinmann & Hall (1986) as well. Spectral
types estimated from the strengths of the TiO bands and the depth of the
bandhead of CO near 2.3 microns quantitatively confirm that the synthetic
spectra are good representations of those of field M giants. The broad-band
colors of the models match the field relations of K and early-M giants very
well; for late-M giants, differences between the field-star and synthetic
colors are probably caused by the omission of spectral lines of VO and water in
the spectrum synthesis calculations. Here, we present four grids of K-band
bolometric corrections and colors -- Johnson U-V and B-V; Cousins V-R and V-I;
Johnson-Glass V-K, J-K and H-K; and CIT/CTIO V-K, J-K, H-K and CO -- for models
having 3000 K < Teff < 4000 K and -0.5 < log g < 1.5. These grids, which have
[Fe/H] = +0.25, 0.0, -0.5 and -1.0, extend and supplement the color-temperature
relations of hotter stars presented in a companion paper (astro-ph/9911367).
","[{""version"":""v1"",""created"":""Fri, 19 Nov 1999 17:31:42 GMT""}]","2009-10-31"
"astro-ph/9911384","Dimitar Sasselov","M. Lecar, D. D. Sasselov","Halting Planetary Migration","7 pages, ApJL, revised version",,,,"astro-ph",,"  When Jupiter's Roche Lobe radius exceeded the scale height of the
protoplanetary disk, Jupiter opened a gap in the disk. When the gap was wide
enough, tidal torques from the disk interior and exterior to Jupiter were
suppressed and migration continued on the accretion time scale. In the 'minimum
solar nebula' about two Jupiter masses of gas remained between Jupiter and
Saturn and about five Jupiter masses between Jupiter and Uranus. Unless all but
a Jupiter mass of the outer disk was removed, Jupiter would have migrated into
the Sun on the accretion time scale. So far, no mechanism has been postulated
to remove the outer disk except for photo-evaporation which might work exterior
to Saturn. For extra-solar Jupiters at an AU or less from the central star,
photo-evaporation would not remove the outer disk. We propose a new mechanism,
relying on the irradiation of the exposed edge of the gap by the Sun, to cause
gas from the outer disk to cross the gap and become part of the inner disk,
whence it was later accreted by the Sun.
","[{""version"":""v1"",""created"":""Fri, 19 Nov 1999 23:55:56 GMT""},{""version"":""v2"",""created"":""Wed, 5 Jan 2000 21:54:38 GMT""}]","2007-05-23"
"astro-ph/9911385","Fernando Camilo","Paulo C. Freire, Fernando Camilo, Duncan R. Lorimer, Andrew G. Lyne,
  Richard N. Manchester","Millisecond Pulsars in 47 Tucanae","2 pages, 2 embedded EPS figures, to be published in proceedings of
  ""Pulsar Astronomy - 2000 and Beyond"", ASP Conf. Ser",,,,"astro-ph",,"  Recent observations of the globular cluster 47 Tuc, made with the Parkes
telescope at a wavelength of 20 cm, have resulted in the discovery of nine new
millisecond pulsars, all in binary systems. The number of timing solutions
available has risen from two to 14. These results will make possible a more
detailed study of the cluster dynamics.
","[{""version"":""v1"",""created"":""Fri, 19 Nov 1999 21:56:52 GMT""}]","2007-05-23"
"astro-ph/9911386","Angela V. Olinto","S.I. Vainshtein, S. M. Chitre, and A. V. Olinto","Rapid dissipation of magnetic fields due to Hall current","9 pages, changed fig. 3","Phys.Rev. E61 (2000) 4422","10.1103/PhysRevE.61.4422",,"astro-ph physics.plasm-ph",,"  We propose a mechanism for the fast dissipation of magnetic fields which is
effective in a stratified medium where ion motions can be neglected. In such a
medium, the field is frozen into the electrons and Hall currents prevail.
Although Hall currents conserve magnetic energy, in the presence of density
gradients, they are able to create current sheets which can be the sites for
efficient dissipation of magnetic fields. We recover the frequency,
$\omega_{MH}$, for Hall oscillations modified by the presence of density
gradients. We show that these oscillations can lead to the exchange of energy
between different components of the field. We calculate the time evolution and
show that magnetic fields can dissipate on a timescale of order
$1/\omega_{MH}$. This mechanism can play an important role for magnetic
dissipation in systems with very steep density gradients where the ions are
static such as those found in the solid crust of neutron stars.
","[{""version"":""v1"",""created"":""Fri, 19 Nov 1999 22:02:44 GMT""},{""version"":""v2"",""created"":""Wed, 24 Nov 1999 04:32:29 GMT""}]","2009-10-31"
"astro-ph/9911387","Michael Hilker","Michael Hilker (P. Univ. Catolica de Chile)","Revised Stroemgren metallicity calibration for red giants","9 pages, 6 figures, accepted for publication in Astronomy &
  Astrophysics",,,,"astro-ph",,"  A new calibration of the Stroemgren (b-y),m_1 diagram in terms of iron
abundance of red giants is presented. This calibration is based on a
homogeneous sample of giants in the globular clusters omega Centauri, M22, and
M55 as well as field giants from the list of Anthony-Twarog & Twarog (1998).
Towards high metallicities, the new calibration is connected to a previous
calibration by Grebel & Richtler (1992), which was unsatisfactory for iron
abudances lower than -1.0 dex. The revised calibration is valid for
CN-weak/normal red giants in the abundance range of -2.0 < [Fe/H]r $< 0.0 dex,
and a color range of 0.5 < (b-y) < 1.1 mag. As shown for red giants in $\omega$
Centauri, CN-weak stars with Stroemgren metallicities higher than -1.0 dex
cannot be distinguished in the (b-y),m_1 diagram from stars with lower iron
abundances but higher CN band strengths.
","[{""version"":""v1"",""created"":""Fri, 19 Nov 1999 22:28:26 GMT""}]","2007-05-23"
"astro-ph/9911388","Hironori Matsumoto","Hironori Matsumoto (1), Takeshi Go Tsuru (2), Yasushi Fukazawa (3),
  Makoto Hattori (4), and David S. Davis (1) ((1)MIT, (2) Kyoto Univ., (3)
  Univ. of Tokyo, (4) Tohoku Univ.)","Gas, Iron and Gravitational Mass in Galaxy Clusters: The General Lack of
  Cluster Evolution at z < 1.0","23 pages including 5 figures. Using PASJ2.sty, and PASJ95.sty.
  Accepted by PASJ",,"10.1093/pasj/52.1.153",,"astro-ph",,"  We have analyzed the ASCA data of 29 nearby clusters of galaxies
systematically, and obtained temperatures, iron abundances, and X-ray
luminosities of their intracluster medium (ICM). We also estimate ICM mass
using the beta model, and then evaluate iron mass contained in the ICM and
derive the total gravitating mass. This gives the largest and most homogeneous
information about the ICM derived only by the ASCA data. We compare these
values with those of distant clusters whose temperatures, abundances, and
luminosities were also measured with ASCA, and find no clear evidence of
evolution for the clusters at z<1.0. Only the most distant cluster at z=1.0,
AXJ2019.3+1127, has anomalously high iron abundance, but its iron mass in the
ICM may be among normal values for the other clusters, because the ICM mass may
be smaller than the other clusters. This may suggest a hint of evolution of
clusters at z ~ 1.0.
","[{""version"":""v1"",""created"":""Fri, 19 Nov 1999 23:08:54 GMT""}]","2015-06-24"
"astro-ph/9911389","Julian Borrill","Julian Borrill","MADCAP - The Microwave Anisotropy Dataset Computational Analysis Package","8 pages, invited talk to be published in ""Proceedings of the 5th
  European SGI/Cray MPP Workshop"", Bologna, Italy",,,,"astro-ph",,"  Realizing the extraordinary scientific potential of the CMB requires precise
measurements of its tiny anisotropies over a significant fraction of the sky at
very high resolution. The analysis of the resulting datasets is a serious
computational challenge. Existing algorithms require terabytes of memory and
hundreds of years of CPU time. We must therefore both maximize our resources by
moving to supercomputers and minimize our requirements by algorithmic
development. Here we will outline the nature of the challenge, present our
current optimal algorithm, and discuss its implementation as the MADCAP
software package and application to data from the North American test flight of
the joint Italian-U.S. BOOMERanG experiment on the Cray T3E at NERSC and
CINECA.
  A documented beta-release of MADCAP is publicly available at
http://cfpa.berkeley.edu/~borrill/cmb/madcap.html
","[{""version"":""v1"",""created"":""Fri, 19 Nov 1999 23:34:18 GMT""}]","2007-05-23"
