"adap-org/9911005","Frank Schweitzer","Frank Schweitzer, Janusz Holyst","Modelling Collective Opinion Formation by Means of Active Brownian
  Particles","Revised text version. Accepted for publication in European Physics
  Journal B. For related work see
  http://summa.physik.hu-berlin.de/~frank/active.html and
  http://www.if.pw.edu.pl/~jholyst","European Physical Journal B, vol. 15, no. 4 (2000) 723-732","10.1007/s100510051177",,"adap-org cond-mat.stat-mech nlin.AO",,"  The concept of active Brownian particles is used to model a collective
opinion formation process. It is assumed that individuals in community create a
two-component communication field that influences the change of opinions of
other persons and/or can induce their migration. The communication field is
described by a reaction-diffusion equation, the opinion change of the
individuals is given by a master equation, while the migration is described by
a set of Langevin equations, coupled by the communication field. In the
mean-field limit holding for fast communication we derive a critical population
size, above which the community separates into a majority and a minority with
opposite opinions. The existence of external support (e.g. from mass media)
changes the ratio between minority and majority, until above a critical
external support the supported subpopulation exists always as a majority.
Spatial effects lead to two critical ``social'' temperatures, between which the
community exists in a metastable state, thus fluctuations below a certain
critical wave number may result in a spatial opinion separation. The range of
metastability is particularly determined by a parameter characterizing the
individual response to the communication field. In our discussion, we draw
analogies to phase transitions in physical systems.
","[{""version"":""v1"",""created"":""Thu, 25 Nov 1999 16:31:30 GMT""},{""version"":""v2"",""created"":""Tue, 8 Feb 2000 10:10:37 GMT""}]","2009-10-31"
"astro-ph/9911473","Dar Arnon","Arnon Dar","Where are the young pulsars?","Submitted to ApJL. Additional References. Typographical corrections.
  Minor changes",,,,"astro-ph",,"  We show that young pulsars with normal magnetic fields, which are born as
fast rotating neutron stars (NSs) in Type II/Ib supernova explosions, can slow
down quickly by relativistic particles emission along their magnetic axis. When
they slow down sufficiently, they can undergo phase transitions and collapse to
strange stars, quark stars or black holes in explosions that remove a
substantial fraction of their initial angular momentum. The newly born strange
or quark stars continue to cool and spin down very quickly as soft gamma ray
repeaters (SGRs) and anomalous X-ray pulsars (AXPs) to become slowly rotating,
radio-quiet, dim X-ray pulsars or stellar black holes, depending on their
initial mass. It can explain the apparent dearth of young radio pulsars in SNRs
and in the Galaxy.
","[{""version"":""v1"",""created"":""Thu, 25 Nov 1999 16:06:17 GMT""},{""version"":""v2"",""created"":""Sun, 28 Nov 1999 14:40:00 GMT""}]","2007-05-23"
"astro-ph/9911474","Peter Barthel","Peter D. Barthel, Marianne Vestergaard, and Colin J. Lonsdale","Radio imaging of core-dominated high redshift quasars","11 pages, 11 postscript figures, uses aa.cls 4.03 for LaTeX2e To
  appear in Astronomy and Astrophysics",,,,"astro-ph",,"  VLA imaging at kiloparsec-scale resolution of sixteen core-dominated
radio-loud QSOs is presented. Many objects appear to display variable radio
emission and their radio morphologies are significantly smaller than those of
steep-spectrum quasars, consistent with these objects being observed at sight
lines close to their (relativistic, $\gamma \approx$ 4-7) jet axes. The
usefulness of the radio source orientation indicator R_V, being defined as
ratio of radio core and rest frame optical V-band luminosity, is confirmed.
","[{""version"":""v1"",""created"":""Thu, 25 Nov 1999 16:39:36 GMT""}]","2007-05-23"
"astro-ph/9911475","James Reeves","J. N. Reeves (1), P. T. O'Brien (1), S. Vaughan (1), D. Law-Green (1),
  M. Ward (1), C. Simpson (2), K. Pounds (1), R. Edelson (1,3) ((1) University
  of Leicester, UK, (2) Subaru Telescope, Hawaii, (3) University of California,
  Los Angeles (UCLA), USA)","PDS 456: an Extreme Accretion Rate Quasar?","5 pages, 6 postscript figures. Accepted for publication in MNRAS
  Letters",,"10.1046/j.1365-8711.2000.03282.x",,"astro-ph",,"  We present quasi-simultaneous ASCA and RXTE observations of the most luminous
known AGN in the local (z<0.3) Universe, the recently discovered quasar PDS
456. Multiwavelength observations have been conducted which show that PDS 456
has a bolometric luminosity of 10^47 erg/s peaking in the UV part of the
spectrum. In the X-ray band the 2-10 keV (rest-frame) luminosity is 10^45
erg/s. The broad-band X-ray spectrum obtained with ASCA and RXTE contains
considerable complexity. The most striking feature observed is a very deep,
ionised iron K edge, observed at 8.7 keV in the quasar rest-frame. We find that
these features are consistent with reprocessing from highly ionised matter,
probably the inner accretion disk. PDS 456 appeared to show a strong (factor of
2.1) outburst in just 17ksec, although non-intrinsic sources cannot be
completely ruled out. If confirmed, this would be an unusual event for such a
high-luminosity source, with the light-crossing-time corresponding to 2
Schwarzschild radii. The implication would be that flaring occurs within the
very central regions, or else that PDS 456 is a `super-Eddington' or
relativistically beamed system. Overall we conclude on the basis of the extreme
blue/UV luminosity, the rapid X-ray variability and from the imprint of highly
ionised material on the X-ray spectrum, that PDS 456 is a quasar with an
unusually high accretion rate.
","[{""version"":""v1"",""created"":""Thu, 25 Nov 1999 17:56:13 GMT""}]","2009-10-31"
"astro-ph/9911476","Shai Kaspi","Shai Kaspi, Paul S. Smith, Hagai Netzer, Dan Maoz, Buell T. Jannuzi,
  and Uriel Giveon","Reverberation Measurements for 17 Quasars and the Size-Mass-Luminosity
  Relations in Active Galactic Nuclei","21 pages, 8 figures included, LaTeX emulateapj.sty, accepted for
  publication in the Astrophysical Journal. Resubmitting to Correct few
  confusing sentences in subsection 5.2","Astrophys.J. 533 (2000) 631","10.1086/308704",,"astro-ph",,"  (abridged) We have spectrophotometrically monitored a well-defined sample of
28 Palomar-Green quasars in order to obtain measurements of their BLRs and to
investigate the relationships between quasar luminosity, central black hole
mass, and broad emission line region (BLR) size in active galactic nuclei
(AGN). Spectrophotometry was obtained every 1-4 months for 7.5 years, yielding
20-70 observing epochs per object. Both the continuum and emission line fluxes
of all of the quasars were observed to change during the duration of the
observing program. Seventeen of the 28 objects were observed with adequate
sampling to search for correlated variations between the Balmer emission lines
and the continuum flux. For each of these 17 objects, a significant correlation
was observed, with the Balmer line variations lagging those of the continuum by
\~100 days (rest frame). Our work increases the available luminosity range for
studying the size-mass-luminosity relations in AGN by two orders of magnitude
and doubles the number of objects suitable for such studies. Combining our
results with comparable published data available for Seyfert 1 galaxies, we
find the BLR size scales with the rest-frame 5100 A luminosity as
L^{0.70+-0.03}. This determination of the scaling of the size of the BLR as a
function of luminosity is significantly different from those previously
published, and suggests that the effective ionization parameter in AGN may be a
decreasing function of luminosity. We are also able to constrain, subject to
our assumption that gravity dominates the motions of the BLR gas, the scaling
relationship between the mass of the central black holes and the luminosity in
AGN: M \propto L^{0.5+-0.1}. This is inconsistent with all AGN having optical
luminosity that is a constant fraction of the Eddington luminosity.
","[{""version"":""v1"",""created"":""Thu, 25 Nov 1999 20:33:58 GMT""},{""version"":""v2"",""created"":""Fri, 17 Dec 1999 16:35:38 GMT""}]","2009-10-31"
"astro-ph/9911478","Jonathan Arons","Jonathan Arons","Pulsar Death at an Advanced Age","In press in ``Pulsar Astronomy - 2000 and Beyond'', M. Kramer, N. Wex
  and R. Wielebinski, eds. (San Francisco: Astronomical Society of the
  Pacific). Six pages, one figure",,,,"astro-ph",,"  I summarize the theory of acceleration of non-neutral particle beams by
starvation electric fields along the polar magnetic field lines of rotation
powered pulsars, including the effect of dragging of inertial frames which
dominates the acceleration of a space charge limited beam. I apply these
results to a new calculation of the radio pulsar death line, under the
hypotheses that pulsar ``death'' corresponds to cessation of pair creation over
the magnetic poles {\it and} that the magnetic field has a locally dipolar
topology. The frame dragging effect in star centered dipole geometry does
improve comparison of the theory with observation, but an unacceptably large
conflict between observation and theory still persists. Offsetting the dipole
improves the comparison, but a fully satisfactory theory requires incorporating
magnetic conversion of inverse Compton gamma rays, created by scattering
thermal photons from the surface of old neutron stars ($t > 10^8 $ years) kept
warm ($T \geq 10^5$ K) by friction between the rotating core and the crust. The
result is a ``death valley'' for pulsars; offsets of the dipole center from the
stellar center in the oldest stars $\sim (0.7-0.8) R_*$ suffice. The resulting
theory predicted the existence of rotation powered pulsars with these advanced
ages, a prediction confirmed by the recent discovery that PSR J2144-3933
actually has a rotation period of 8.5 seconds.
","[{""version"":""v1"",""created"":""Fri, 26 Nov 1999 05:30:40 GMT""}]","2007-05-23"
"astro-ph/9911479","Catherine Bourge","R. Ansari","Probing Galactic structure using micro-lensing with EROS-2","5 pages",,,"LAL 99-55","astro-ph",,"  EROS has been monitoring few million stars in the Magellanic clouds, as well
as toward the Galactic bulge and spiral arms since 1996, to search for
microlensing events. In this paper, we present briefly the EROS setup and
scientific program and discuss the results obtained from our observations in
four directions in the Galactic plane, away from the bulge. Seven light curves,
out of 9.1 million stars observed in these directions show luminosity
variations interpreted as due to microlensing. The averaged estimated optical
depth tau = 0.45 +0.24 -0.11 is compatible with expectations from simple
Galactic models. Nonetheless a small excess of short time-scale events may be
present in the direction closest to the Galactic center.
","[{""version"":""v1"",""created"":""Fri, 26 Nov 1999 10:03:43 GMT""}]","2007-05-23"
"astro-ph/9911480","Catarina Lobo","Catarina Lobo, Angela Iovino, Guido Chincarini (OAB)","Distant Cluster Search: Welcoming some Newcomers from the EIS","2 pages, LaTeX file (using the new PASP package newpasp.sty). To
  appear in the proceedings of the 1999 Marseille Conference ""Clustering at
  High Redshift"", A. Mazure, O. Le Fevre, V. Le Brun eds",,,,"astro-ph",,"  We present a new automated cluster search algorithm, stressing its advantages
relatively to others available in the literature. Applying it to the
photometric data of the ESO Imaging Survey (EIS, Renzini & da Costa 1997)
allowed us to produce, with a high degree of confidence, a new catalogue of
cluster candidates up to z approximately equal to 1.1.
","[{""version"":""v1"",""created"":""Fri, 26 Nov 1999 10:31:49 GMT""}]","2007-05-23"
"astro-ph/9911481","Anthony Challinor","Anthony Challinor","Microwave background polarization in cosmological models","Minor changes (including title) to match version to appear in PRD","Phys.Rev. D62 (2000) 043004","10.1103/PhysRevD.62.043004",,"astro-ph",,"  We introduce a new multipole formalism for polarized radiative transfer in
general spacetime geometries. The polarization tensor is expanded in terms of
coordinate-independent, projected symmetric trace-free (PSTF) tensor-valued
multipoles. The PSTF representation allows us to discuss easily the observer
dependence of the multipoles of the polarization, and to formulate the exact
dynamics of the radiation in convenient 1+3 covariant form. For the case of an
almost-Friedmann-Robertson-Walker (FRW) cosmological model we recast the
Boltzmann equation for the polarization in to a hierarchy of multipole
equations. This allows us to give a rigorous treatment of the generation and
propagation of the polarization of the cosmic microwave background in
almost-FRW models (with open, closed or flat geometries) without recourse to
any harmonic decomposition of the perturbations. We also show how expanding the
intensity and polarization multipoles in derivatives of harmonic functions
gives a streamlined derivation of the mode-expanded multipole hierarchies.
Integral solutions to these hierarchies are provided, and the relation of our
formalism to others in the literature is discussed.
","[{""version"":""v1"",""created"":""Fri, 26 Nov 1999 14:29:09 GMT""},{""version"":""v2"",""created"":""Mon, 15 May 2000 15:35:38 GMT""}]","2009-10-31"
"astro-ph/9911482","N. D'Amico","N. D'Amico, A.G. Lyne, R.N. Manchester, F.M. Camilo, V.M. Kaspi, J.
  Bell, I.H. Stairs, F. Crawford, D. Morris, A. Possenti","The Parkes Multibeam Pulsar Survey: preliminary results","4 pages, 2 figures, to be published in proceedings of: ""X-ray
  Astronomy '999"", Bologna, Italy, 1999",,,,"astro-ph",,"  A high-frequency survey of the Galactic plane for radio pulsars is in
progress, using the multibeam receiver on the 64-m Parkes radiotelescope. We
describe the survey motivations, the observing plan and the inital results. The
survey is discovering many pulsars, more than 500 so far. Eight of the new
pulsars are binary, one with a massive companion. At least eight are young,
with characteristic ages of less than 100 kyr. Two of these (Kaspi et al, this
Conference) have surface dipole magnetic field strengths greater than any other
known radio pulsar.
","[{""version"":""v1"",""created"":""Fri, 26 Nov 1999 14:53:50 GMT""}]","2007-05-23"
"astro-ph/9911483","Legrand Francois","Francois Legrand (INAOE-Mexico)","Slowly cooking galaxies","Proceedings of the JENAM Conference (Toulouse, September 1999). To be
  published in New Astronomy Reviews, Editors Daniel Schaerer and Rosa Gonzalez
  Delgado. 8 pages, 3 figures","New Astron.Rev. 44 (2000) 345-349","10.1016/S1387-6473(00)00048-8",,"astro-ph",,"  Recent spectroscopic observations of IZw~18 have revealed homogeneous
abundance throughout the galaxy and several observations of other starburst
galaxies have shown no significant gradient or discontinuity in the abundance
distributions within the HII regions. I thus concur with Tenorio-Tagle (1996)
and Devost et al. (1997) that these observed abundance homogeneities cannot be
produced by the material ejected from the stars formed in the current burst and
result from a previous star formation episode. Metals ejected in the current
burst of star formation remain most probably hidden in a hot phase and are
undetectable using optical spectroscopy. Combining various observational facts,
for instance the faint star formation rate observed in low surface brightness
galaxies (van Zee et al., 1997), I propose that a low and continuous star
formation rate occurring during quiescent phases between bursts is a non
negligible source of new elements in the interstellar medium. Using a
spectrophotometric and chemical evolution model for galaxies, I investigated
the star formation history IZw~18. I demonstrate that the continuous star
formation scenario reproduces all the observed parameters of IZw~18. I discuss
the consequences of such a quiet star formation regime.
","[{""version"":""v1"",""created"":""Fri, 26 Nov 1999 15:51:45 GMT""}]","2009-10-31"
"cond-mat/9911416","Junji Ito","J. Ito, K. Kaneko","Self-organized hierarchical structure in a plastic network of chaotic
  units","12 pages (LaTeX), including 7 figures",,,,"cond-mat.dis-nn chao-dyn cond-mat.stat-mech nlin.CD",,"  Formation of a layered structure is studied in a globally coupled map of
chaotic units with a plastic coupling strength that changes depending on the
states of units globally and an external input. In the parameter region
characterized by weakly chaotic and desynchronized dynamics, units
spontaneously form a hierarchical structure due to the influence of the input,
with regards to the coupling strength. This hierarchical structure is not fixed
in time, and is successively reorganized. It is found that the distribution of
lifetimes of the structure obeys a power law. The possible relevance of the
present result to information processing in the brain is briefly discussed.
","[{""version"":""v1"",""created"":""Thu, 25 Nov 1999 16:19:34 GMT""},{""version"":""v2"",""created"":""Sun, 28 Nov 1999 09:26:30 GMT""}]","2007-05-23"
"cond-mat/9911417","Oshanin","O.Benichou, M.Moreau and G.Oshanin (LPTL, University of Paris, France)","Kinetics of stochastically-gated diffusion-limited reactions and
  geometry of random walk trajectories","Latex, 45 pages, 5 ps-figures, submitted to PRE",,"10.1103/PhysRevE.61.3388",,"cond-mat.stat-mech cond-mat.dis-nn",,"  In this paper we study the kinetics of diffusion-limited, pseudo-first-order
A + B -> B reactions in situations in which the particles' intrinsic
reactivities vary randomly in time. That is, we suppose that the particles are
bearing ""gates"" which interchange randomly and independently of each other
between two states - an active state, when the reaction may take place, and a
blocked state, when the reaction is completly inhibited. We consider four
different models, such that the A particle can be either mobile or immobile,
gated or ungated, as well as ungated or gated B particles can be fixed at
random positions or move randomly. All models are formulated on a
$d$-dimensional regular lattice and we suppose that the mobile species perform
independent, homogeneous, discrete-time lattice random walks. The model
involving a single, immobile, ungated target A and a concentration of mobile,
gated B particles is solved exactly. For the remaining three models we
determine exactly, in form of rigorous lower and upper bounds, the large-N
asymptotical behavior of the A particle survival probability. We also realize
that for all four models studied here such a probalibity can be interpreted as
the moment generating function of some functionals of random walk trajectories,
such as, e.g., the number of self-intersections, the number of sites visited
exactly a given number of times, ""residence time"" on a random array of lattice
sites and etc. Our results thus apply to the asymptotical behavior of the
corresponding generating functions which has not been known as yet.
","[{""version"":""v1"",""created"":""Thu, 25 Nov 1999 17:20:18 GMT""}]","2009-10-31"
