"adap-org/9907002","James P. Crutchfield","Erik van Nimwegen and James P. Crutchfield","Metastable Evolutionary Dynamics: Crossing Fitness Barriers or Escaping
  via Neutral Paths?","32 pages, 7 figures, 1 table;
  http://www.santafe.edu/projects/evca/med.ps.gz",,,"Santa Fe Institute Working Paper 99-07-041","adap-org nlin.AO q-bio.PE",,"  We analytically study the dynamics of evolving populations that exhibit
metastability on the level of phenotype or fitness. In constant selective
environments, such metastable behavior is caused by two qualitatively different
mechanisms. One the one hand, populations may become pinned at a local fitness
optimum, being separated from higher-fitness genotypes by a {\em fitness
barrier} of low-fitness genotypes. On the other hand, the population may only
be metastable on the level of phenotype or fitness while, at the same time,
diffusing over {\em neutral networks} of selectively neutral genotypes.
Metastability occurs in this case because the population is separated from
higher-fitness genotypes by an {\em entropy barrier}: The population must
explore large portions of these neutral networks before it discovers a rare
connection to fitter phenotypes.
  We derive analytical expressions for the barrier crossing times in both the
fitness barrier and entropy barrier regime. In contrast with ``landscape''
evolutionary models, we show that the waiting times to reach higher fitness
depend strongly on the width of a fitness barrier and much less on its height.
The analysis further shows that crossing entropy barriers is faster by orders
of magnitude than fitness barrier crossing. Thus, when populations are trapped
in a metastable phenotypic state, they are most likely to escape by crossing an
entropy barrier, along a neutral path in genotype space. If no such escape
route along a neutral path exists, a population is most likely to cross a
fitness barrier where the barrier is {\em narrowest}, rather than where the
barrier is shallowest.
","[{""version"":""v1"",""created"":""Fri, 2 Jul 1999 21:33:23 GMT""}]","2007-05-23"
"astro-ph/9907025","Daniela Calzetti","Daniela Calzetti (Space Telescope Science Institute)","Properties of High Redshift Galaxies","Latex, 7 encapsulated postscript Figures, uses moriond.sty special
  macro. Invited talk at the XXXIVrd Recontres de Moriond on Building the
  Galaxies: from the Primordial Universe to the Present, held in Les Arcs,
  France, March 13-20, 1999. Proceedings Editors: F. Hammer, T.X. Thuan, V.
  Cayatte, B. Guiderdoni and J.T. Thanh Van, Editions Frontieres
  (Gif-sur-Yvette)",,,,"astro-ph",,"  I review the characteristics of high redshift galaxies, with particular
attention to the effects of dust obscuration on the observed light. Galaxies at
redshift z~1 and at z>2 are discussed separately, as the accessible information
for each redshift range are different. In the z<=1-2 redshift region, data on
the H-alpha and mid/far-IR luminosity of the galaxies are becoming increasingly
available, effectively complementing the restframe UV data; they offer a better
handle on the amount of dust obscuration present in the galaxies, although some
ambiguity remains as to the distribution of the dust within the system and the
opacity correction factor this implies. At higher redshifts, most of the
available data cover the far-UV region only, representing a challenge for a
careful assessment of the effects of dust in galaxies. Finally, I discuss the
implications of the dust corrections to the star formation rate density of the
Universe as a function of redshift.
","[{""version"":""v1"",""created"":""Fri, 2 Jul 1999 19:21:54 GMT""}]","2007-05-23"
"astro-ph/9907037","Adam G. Riess","Adam G. Riess, Alexei V. Filippenko, Weidong Li, Richard R. Treffers,
  Brian P. Schmidt, Yulei Qiu, Jingyao Hu, Mark Armstrong, Chuck Faranda, Eric
  Thouvenot","The Risetime of Nearby Type Ia Supernovae","Submitted to the Astronomical Journal, 24 pages, 7 figures","Astron.J. 118 (1999) 2675-2688","10.1086/301143",,"astro-ph",,"  We present calibrated photometric measurements of the earliest detections of
nearby type Ia supernovae (SNe Ia). The set of ~30 new, unfiltered CCD
observations delineate the early rise behavior of SNe Ia > 18 to 10 days before
maximum. Using simple empirical models, we demonstrate the strong correlation
between the risetime (i.e., the time between explosion and maximum), the
post-rise light-curve shape, and the peak luminosity. Using a variety of
light-curve shape methods, we find the risetime to B maximum for a SN Ia with
Delta m15(B)=1.1 mag and peak M_V=-19.45 mag to be 19.5+/-0.2 days. We find
that the peak brightness of SNe Ia is correlated with their risetime; SNe Ia
which are 0.10 mag brighter at peak in the B-band require 0.80+/-0.05 days
longer to reach maximum light.
  We determine the effects of several possible sources of systematic errors,
but none of these significantly impacts the inferred risetime. Constraints on
SN Ia progenitor systems and explosion models are derived from a comparison
between the observed and theoretical predictions of the risetime.
","[{""version"":""v1"",""created"":""Fri, 2 Jul 1999 19:11:23 GMT""}]","2019-08-17"
"astro-ph/9907038","Adam G. Riess","Adam G. Riess, Alexei V. Filippenko, Weidong Li, Brian P. Schmidt","A Preliminary Indication of Evolution of Type Ia Supernovae from their
  Risetimes","Accepted by the Astronomical Journal, 11 pages, 5 figures","Astron.J. 118 (1999) 2668-2674","10.1086/301144",,"astro-ph",,"  We have compared the risetime for samples of nearby and high-redshift type Ia
supernovae (SNe Ia).
  The fiducial risetime of the nearby SNe Ia is 2.5+/-0.4 days longer than the
proemial risetime determined by Goldhaber (1998a,b) for high-redshift SNe
  Ia from the Supernova Cosmology Project.
  The statistical likelihood that the two samples have different fiducial
risetimes is high (5.8 sigma) and indicates possible evolution between the
samples of SNe Ia. We consider the likely effects of several sources of
systematic error, but none of these resolves the difference in the risetimes.
  Currently, we cannot directly determine the impact of the apparent evolution
on previous determinations of cosmological parameters.
","[{""version"":""v1"",""created"":""Fri, 2 Jul 1999 19:16:50 GMT""},{""version"":""v2"",""created"":""Tue, 21 Sep 1999 21:49:06 GMT""}]","2019-08-17"
"astro-ph/9907039","Anthony N. Aguirre","Anthony Aguirre (Harvard), Zoltan Haiman (NASA/Fermilab)","Cosmological Constant or Intergalactic Dust? Constraints from the Cosmic
  Far Infrared Background","Minor revision; accepted by The Astrophysical Journal; 8 pages + 4
  figures","Astrophys.J. 532 (2000) 28","10.1086/308557","Fermilab Preprint No. Pub-99/195-A","astro-ph",,"  Recent observations of Type Ia SNe at redshifts 0 < z <1 reveal a progressive
dimming which has been interpreted as evidence for a cosmological constant of
Omega_Lambda ~ 0.7. An alternative explanation of the SN results is an open
universe with Omega_Lambda=0 and the presence of > 0.1 micron dust grains with
a mass density of Omega_dust ~ (few) * 10^{-5} in the intergalactic (IG)
medium. The same dust that dims the SNe absorbs the cosmic UV/optical
background radiation around ~ 1 micron, and re-emits it at far infrared (FIR)
wavelengths. Here we compare the FIR emission from IG dust with observations of
the cosmic microwave (CMB) and cosmic far infrared backgrounds (FIRB) by the
DIRBE/FIRAS instruments. We find that the emission would not lead to measurable
distortion to the CMB, but would represent a substantial fraction (> 75%) of
the measured value of the FIRB in the 300-1000 micron range. This contribution
would be marginally consistent with the present unresolved fraction of the
observed FIRB in an open universe. However, we find that IG dust probably could
not reconcile the standard Omega=1 CDM model with the SN observations, even if
the necessary quantity of dust existed. Future observations able to reliably
resolve the FIRB to a flux limit of ~0.5 mJy, along with a more precise measure
of the coarse-grained FIRB, will provide a definitive test of the IG dust
hypothesis in all cosmologies.
","[{""version"":""v1"",""created"":""Sat, 3 Jul 1999 00:04:37 GMT""},{""version"":""v2"",""created"":""Mon, 1 Nov 1999 16:22:15 GMT""}]","2009-10-31"
"cond-mat/9907040","Phil Nelson","Philip Nelson (University of Pennsylvania)","Transport of Torsional Stress in DNA","Final published version. Latex using epsfig; pdf available at
  http://www.physics.upenn.edu/~nelson/Mss/torque.pdf",,"10.1073/pnas.96.25.14342",,"cond-mat.soft q-bio.BM",,"  It is well known that transcription can induce torsional stress in DNA,
affecting the activity of nearby genes or even inducing structural transitions
in the DNA duplex. It has long been assumed that the generation of significant
torsional stress requires the DNA to be anchored, forming a limited topological
domain, since otherwise it would spin almost freely about its axis. Previous
estimates of the rotational drag have, however, neglected the role of small
natural bends in the helix backbone. We show how these bends can increase the
drag several thousandfold relative to prior estimates, allowing significant
torsional stress even in linear, unanchored DNA. The model helps explain
several puzzling experimental results on structural transitions induced by
transcription of DNA.
","[{""version"":""v1"",""created"":""Fri, 2 Jul 1999 20:07:48 GMT""},{""version"":""v2"",""created"":""Fri, 5 Nov 1999 21:59:14 GMT""}]","2009-10-31"
"cond-mat/9907041","Kanzieper Eugene","E. Kanzieper and V. E. Kravtsov","Topological universality of level dynamics in quasi-one-dimensional
  disordered conductors","15 pages (revtex), 3 figures","Physical Review B 60, 16774 (1999)","10.1103/PhysRevB.60.16774",,"cond-mat.mes-hall",,"  Nonperturbative, in inverse Thouless conductance 1/g, corrections to
distributions of level velocities and level curvatures in quasi-one-dimensional
disordered conductors with a topology of a ring subject to a constant vector
potential are studied within the framework of the instanton approximation of
nonlinear sigma-model. It is demonstrated that a global character of the
perturbation reveals the universal features of the level dynamics. The
universality shows up in the form of weak topological oscillations of the
magnitude ~ exp(-g) covering the main bodies of the densities of level
velocities and level curvatures. The period of discovered universal
oscillations does not depend on microscopic parameters of conductor, and is
only determined by the global symmetries of the Hamiltonian before and after
the perturbation was applied. We predict the period of topological oscillations
to be 4/(pi)^2 for the distribution function of level curvatures in orthogonal
symmetry class, and 3^(1/2)/(pi) for the distribution of level velocities in
unitary and symplectic symmetry classes.
","[{""version"":""v1"",""created"":""Fri, 2 Jul 1999 16:00:43 GMT""}]","2009-10-31"
"cond-mat/9907042","Wolodymyr Skrypnik","W.Skrypnik","Thermodynamic Limit in Chern-Simons System of Particles with MB
  Statistics","Latex, 7 pages, no figures",,,,"cond-mat.stat-mech cond-mat.supr-con",,"  The reduced density matrices (RDMs) are calculated in the thermodynamic limit
for the Chern-Simons non-relativistic particle system and Maxwell-Boltzmann
(MB) statistics. It is established that they are zero outside of a diagonal and
well-behaved after a renormalization, depending on an arbitrary real number, if
the condition of neutrality holds.
","[{""version"":""v1"",""created"":""Fri, 2 Jul 1999 16:12:43 GMT""}]","2016-08-31"
"cond-mat/9907043","Andreas Suter","A. Suter, M. Mali, J. Roos, and D. Brinkmann","Charge degree of freedom and single-spin fluid model in YBa_2Cu_4O_8","4 pages, 3 figures, REVTEX",,"10.1103/PhysRevLett.84.4938",,"cond-mat.supr-con",,"  We present a 17O nuclear magnetic resonance study in the stoichiometric
superconductor YBa_2Cu_4O_8. A double irradiation method enables us to show
that, below around 180 K, the spin-lattice relaxation rate of plane oxygen is
not only driven by magnetic, but also significantly by quadrupolar
fluctuations, i.e. low-frequency charge fluctuations. In the superconducting
state, on lowering the temperature, the quadrupolar relaxation diminishes
faster than the magnetic one. These findings show that, with the opening of the
pseudo spin gap, a charge degree of freedom of mainly oxygen character is
present in the electronic low-energy excitation spectrum.
","[{""version"":""v1"",""created"":""Fri, 2 Jul 1999 18:07:28 GMT""},{""version"":""v2"",""created"":""Wed, 29 Sep 1999 15:28:44 GMT""}]","2009-10-31"
"cond-mat/9907044","Michael Reyzer","M. Reizer and A. Sergeev","Weak localization effect on thermomagnetic phenomena","20 pages 2 figures",,"10.1103/PhysRevB.61.7340",,"cond-mat.dis-nn",,"  The quantum transport equation (QTE) is extended to study weak localization
(WL) effects on galvanomagnetic and thermomagnetic phenomena. QTE has many
advantages over the linear response method (LRM): (i) particle-hole asymmetry
which is necessary for the Hall effect is taken into account by the
nonequilibrium distribution function, while LRM requires expansion near the
Fermi surface, (ii) when calculating response to the temperature gradient, the
problem of WL correction to the heat current operator is avoided, (iii)
magnetic field is directly introduced to QTE, while the LRM deals with the
vector potential and and special attention should be paid to maintain gauge
invariance, e.g. when calculating the Nernst effect the heat current operator
should be modified to include the external magnetic field. We reproduce in a
very compact form known results for the conductivity, the Hall and the
thermoelectric effects and then we study our main problem, WL correction to the
Nernst coefficient (transverse thermopower).
","[{""version"":""v1"",""created"":""Fri, 2 Jul 1999 18:43:59 GMT""}]","2009-10-31"
