"adap-org/9907010","Ricard V. Sole","Ricard V. Sole, David Alonso and Alan McKane","Scaling in a Multispecies Network Model Ecosystem","10 pages and 3 figures",,,,"adap-org nlin.AO q-bio",,"  A new model ecosystem consisting of many interacting species is introduced.
The species are connected through a random matrix with a given connectivity. It
is shown that the system is organized close to a boundary of marginal stability
in such a way that fluctuations follow power law distributions both in species
abundance and their lifetimes for some slow-driving (immigration) regime. The
connectivity and the number of species are linked through a scaling relation
which is the one observed in real ecosystems. These results suggest that the
basic macroscopic features of real, species-rich ecologies might be linked with
a critical state. A natural link between lognormal and power law distributions
of species abundances is suggested.
","[{""version"":""v1"",""created"":""Fri, 23 Jul 1999 18:50:04 GMT""}]","2007-05-23"
"adap-org/9907011","Bartolo Luque Serrano","Ricard V. Sole, Bartolo Luque and Stuart Kauffman","Phase Transition in Random Networks with Multiple States","20 pages plus 10 figures",,,,"adap-org nlin.AO q-bio",,"  The critical boundaries separating ordered from chaotic behavior in randomly
wired S-state networks are calculated. These networks are a natural
generalization of random Boolean nets and are proposed as on extended approach
to genetic regulatory systems, sets of cells in different states or collectives
of agents engaged into a set of S possible tasks. A order parameter for the
transition is computed and analysed. The relevance of these networks to
biology, their relationships with standard cellular automata and possible
extensions are outlined.
","[{""version"":""v1"",""created"":""Fri, 23 Jul 1999 19:13:02 GMT""}]","2007-05-23"
"astro-ph/9907329","Sergio Colafrancesco","S. Colafrancesco (Osservatorio Astronomico di Roma)","Cosmic Rays and Non-Thermal Emission in Galaxy Clusters","6 pages, 4 Figures, to appear in proceedings of the Ringberg workshop
  on ""Diffuse Thermal and Relativistic Plasma in Galaxy Clusters"", April 1999,
  H. Boehringer, L. Feretti, P. Schuecker (eds.)",,,"OAR 99/07/23","astro-ph",,"  We discuss the origin of thermal and non-thermal phenomena in galaxy
clusters. Specifically, we present some expectations for the non-thermal
emission (from radio to gamma ray wavelenghts) expected in a model in which
secondary electrons are produced via $pp$ collisions in the intracluster
medium. We also discuss the possibility to test this cosmic ray model in the
light of recent data on radio halos and hard X-ray excesses found in nearby
galaxy clusters.
","[{""version"":""v1"",""created"":""Fri, 23 Jul 1999 16:53:39 GMT""}]","2007-05-23"
"astro-ph/9907330","Paola D'Alessio","Paola D'Alessio (1), Nuria Calvet (2), Lee Hartmann (2), Susana Lizano
  (1) and Jorge Canto (1) ((1) Instituto de Astronomia UNAM, (2) Harvard-
  Smithsonian CFA)","Accretion Disks Around Young Objects. II. Tests of Well-Mixed Models
  with Ism Dust","41 pages, 13 figures, accepted in ApJ",,"10.1086/308103",,"astro-ph",,"  We construct detailed vertical structure models of irradiated accretion disks
around T Tauri stars with interstellar medium dust uniformly mixed with gas.
The dependence of the structure and emission properties on mass accretion rate,
viscosity parameter, and disk radius is explored using these models. The
theoretical spectral energy distributions (SEDs) and images for all
inclinations are compared with observations of the entire population of
Classical T Tauri stars (CTTS) and Class I objects in Taurus. In particular, we
find that the median near-infrared fluxes can be explained within the errors
with the most recent values for the median accretion rates for CTTS. We further
show that the majority of the Class I sources in Taurus cannot be Class II
sources viewed edge-on because they are too luminous and their colors would be
consistent with disks seen only in a narrow range of inclinations. Our models
appear to be too geometrically thick at large radii, as suggested by: (a)
larger far-infrared disk emission than in the typical SEDs of T Tauri stars;
(b) wider dark dust lanes in the model images than in the images of HH30 and HK
Tau/c; and (c) larger predicted number of stars extincted by edge-on disks than
consistent with current surveys. The large thickness of the model is a
consequence of the assumption that dust and gas are well-mixed, suggesting that
some degree of dust settling may be required to explain the observations.
","[{""version"":""v1"",""created"":""Fri, 23 Jul 1999 17:58:04 GMT""}]","2009-10-31"
"astro-ph/9907331","Rucinski","Slavek M. Rucinski and Wenxian Lu (David Dunlap Observatory,
  University of Toronto)","W Crv: The shortest-period Algol with non-degenerate components?","submitted to MNRAS, MN-latex, 8 pages with 6 PS figures","Mon.Not.Roy.Astron.Soc. 315 (2000) 587","10.1046/j.1365-8711.2000.03422.x",,"astro-ph",,"  Radial velocity data for both components of W Crv are presented. In spite of
providing full radial-velocity information, the new data are not sufficient to
establish the configuration of this important system because of large seasonal
light-curve variations which prevent a combined light-curve/radial-velocity
solution. It is noted that the primary minimum is free of the photometric
variations, a property which may help explain their elusive source.
Photometrically, the system appears to be a contact binary with poor or absent
energy exchange, but such an explanation - in view of the presence of the
mass-transfer effects - is no more plausible than any one of the semi-detached
configurations with either the more-massive or less-massive components filling
their Roche lobes. Lengthening of the orbital period and the size of the
less-massive component above its main-sequence value suggest that the system is
the shortest-period (0.388 days) known Algol with non-degenerate components.
","[{""version"":""v1"",""created"":""Fri, 23 Jul 1999 18:20:02 GMT""}]","2009-10-31"
"astro-ph/9907332","Donald A. Smith","D. A. Smith, A. M. Levine, H. V. Bradt, R. Remillard, J. G. Jernigan,
  K. C. Hurley, L. Wen, M. Briggs, T. Cline, E. Mazets, S. Golenetskii, and D.
  Frederics","Localizations of Thirteen Gamma-ray Bursts by the All-Sky Monitor on
  RXTE","14 pages, two-column,""emulateapj"" style, accepted by ApJ for
  publication",,,,"astro-ph",,"  The All-Sky Monitor (ASM) on the Rossi X-ray Timing Explorer (RXTE) has been
used to localize thirteen confirmed X-ray counterparts to Gamma-Ray Bursts
(GRBs) detected over three years of operation. We quantify the errors in ASM
localizations of brief transient sources by using observations of persistent
sources with well-known locations. We apply the results of this analysis to
obtain accurate error boxes with reliable confidence levels for the thirteen
GRBs. In six of these thirteen cases, multiple detections by the ASM allow the
positions to be localized to a diamond of order ~15' x 3'. In five further
cases, the Interplanetary Network (IPN) constrains the usually ~3 deg. x 3'
(full-width) ASM error box to an area of a few tens of square arcminutes. This
work adds eleven burst localizations to the list of ~60 well-localized GRBs.
","[{""version"":""v1"",""created"":""Fri, 23 Jul 1999 19:34:35 GMT""}]","2007-05-23"
"astro-ph/9907333","Megan Donahue","Megan Donahue and G. Mark Voit","Omega-Matter from the Temperature-Redshift Distribution of EMSS Clusters
  of Galaxies","11 pages, 2 figures. Accepted to Astrophysical Journal Letters July
  22, 1999",,"10.1086/312272",,"astro-ph",,"  We constrain Omega_m through a maximum likelihood analysis of temperatures
and redshifts of the high-redshift clusters from the EMSS. We simultaneously
fit the low-redshift Markevitch (1998) sample (an all-sky sample from ROSAT
with z=0.04- 0.09), a moderate redshift EMSS sample from Henry (1997) (9
clusters with z=0.3- 0.4), and a more distant EMSS sample (5 clusters with
z=0.5-0.83 from Donahue et al. 1999) finding best-fit values of Omega_m =
0.45+/-0.1 for an open universe and Omega_m=0.27+/-0.1 for a flat universe. We
analyze the effects of our governing assumptions, including the evolution and
dispersion of the cluster L-T relation, the evolution and dispersion of the
cluster M-T relation, the choice of low-redshift cluster sample, and the
accuracy of the standard Press-Schechter formalism. We examine whether the
existence of the massive distant cluster MS1054-0321 skews our results and find
its effect to be small. From our maximum likelihood analysis we conclude that
our results are not very sensitive to our assumptions, and bootstrap analysis
shows that our results are not sensitive to the current temperature measurement
uncertainties. The systematic uncertainties are ~+/- 0.1, and Omega_m=1
universes are ruled out at greater than 99.7% (3 sigma confidence.
","[{""version"":""v1"",""created"":""Fri, 23 Jul 1999 19:05:48 GMT""}]","2009-10-31"
"astro-ph/9907334","Rucinski","Carla Maceroni (Rome Observatory) and Slavek M. Rucinski (David Dunlap
  Observatory)","Eclipsing Binaries in the OGLE Variable Star Catalog. IV. The
  Pre-Contact, Equal-Mass Systems","accepted by AJ, October 1999. AASTEX-4. 9 PS figures and 3 tables",,"10.1086/301060",,"astro-ph",,"  We used the database of eclipsing binaries detected by the OGLE microlensing
project in the pencil-beam search volume toward Baade's Window to define a
sample of 74 detached, equal-mass, main-sequence binary stars with short
orbital periods in the range 0.19<P<8 days. The logarithmic slope of the period
distribution, logN propto (-0.8 pm 0.2) logP, was used to infer the
angular-momentum-loss (AML) efficiency for the late, rapidly-rotating members
of close binaries. It is very likely that the main cause of the negative slope
is a discovery selection bias that progressively increases with the orbital
period length. Assuming a power-law dependence for the correction for the bias:
bias propto -C logP (with C ge 0), the AML braking-efficiency exponent alpha in
dH/dt = P^-alpha can take any value alpha = (-1.1 pm 0.2) + C. Very simple
considerations of discovery biases suggest C simeq 4/3, which would give an AML
braking law very close to the ""saturated"" one, with no dependence on the
period. However, except for plausibility arguments, we have no firm data to
support this estimate of C, so that alpha remains poorly constrained. The
results signal the utmost importance of the detection bias evaluation for
variable star databases used in analyses similar to the one presented in this
study.
","[{""version"":""v1"",""created"":""Fri, 23 Jul 1999 19:07:48 GMT""}]","2009-10-31"
"astro-ph/9907335","Andrea Cattaneo","Andrea Cattaneo (1) ((1) Institute of Astronomy, University of
  Cambridge)","Quasars and galaxy formation","8 pages, 8 figures, submitted to MNRAS","Mon.Not.Roy.Astron.Soc. 324 (2001) 128","10.1046/j.1365-8711.2001.04259.x",,"astro-ph",,"  Quasars are widely believed to be powered by accretion onto supermassive
black holes and there is now considerable evidence for a link between mergers,
quasars and the formation of spheroids. Cattaneo, Haehnelt & Rees (1999) have
demonstrated that a very simple model in which supermassive black holes form
and accrete most of their mass in mergers of galaxies of comparable masses can
reproduce the observed relation of black hole mass to bulge luminosity. Here we
show that this simple model can account for the luminosity function of quasars
and for the redshift evolution of the quasar population provided a few
additional assumptions are made. We use the extended Press-Schechter formalism
to simulate the formation of galaxies in hierarchical models of the formation
of structures and we assume that, when two galaxies of comparable masses merge,
their central black holes coalesce and a fraction of the gas in the merger
remnant is accreted by the supermassive black hole over a time-scale of about
10^7 yr. We find that the decrease in the merging rate with cosmic time and the
depletion in the amount of cold gas available due to the formation of stars are
not sufficient to explain the strong decline in the space density of bright
quasars between z=2 and z=0, since larger and larger structures form, which can
potentially host brighter and brighter quasars. To explain the redshift
evolution of the space density of bright quasars between z=2 and z=0 we need to
assume that there is a dependence on redshift either in the fraction of
available gas accreted or in the time-scale for accretion.
","[{""version"":""v1"",""created"":""Fri, 23 Jul 1999 21:05:39 GMT""}]","2015-06-24"
"astro-ph/9907336","Stephen D. J. Gwyn","Stephen D. J. Gwyn","The Hubble Deep Fields: North vs. South","6 pages 4 figures quires paspconf.sty. To be published in
  ""Photometric Redshifts and High Redshift Galaxies"", eds. R. Weymann, L.
  Storrie-Lombardi, M. Sawicki & R. Brunner, (San Francisco: ASP Conference
  Series)",,,,"astro-ph",,"  Photometric redshifts have been calculated for the Hubble Deep Fields. The
redshift distributions of the fields differ; there is a large excess of
galaxies in the HDF-North in the redshift range 0.4<z<1.2. The difference is
consistent with the presence of a weak cluster in the HDFN and is only slightly
larger than the cosmic variance in other fields of similar depths and with
models of large scale structure.
","[{""version"":""v1"",""created"":""Fri, 23 Jul 1999 21:21:55 GMT""}]","2007-05-23"
