"astro-ph/9908282","Paul Nulsen","P. E. J. Nulsen and A. C. Fabian","Fuelling quasars with hot gas","12 pages, 6 figures, MN Latex style, accepted for publication in
  MNRAS",,"10.1046/j.1365-8711.2000.03038.x",,"astro-ph",,"  We consider a model for quasar formation in which massive black holes are
formed and fuelled largely by the accretion of hot gas during the process of
galaxy formation. In standard hierarchical collapse models, objects about the
size of normal galaxies and larger form a dense hot atmosphere when they
collapse. We show that if such an atmosphere forms a nearly ""maximal"" cooling
flow, then a central black hole can accrete at close to its Eddington limit.
This leads to exponential growth of a seed black hole, resulting in a quasar in
some cases. In this model, the first quasars form soon after the first
collapses to produce hot gas. The hot gas is depleted as time progresses,
mostly by cooling, so that the accretion rate eventually falls below the
threshold for advection-dominated accretion, at which stage radiative
efficiency plummets and any quasar turns off. A simple implementation of this
model, incorporated into a semi-analytical model for galaxy formation,
over-produces quasars when compared with observed luminosity functions, but is
consistent with models of the X-ray Background which indicate that most
accretion is obscured. It produces few quasars at high redshift due to the lack
of time needed to grow massive black holes. Quasar fuelling by hot gas provides
a minimum level, sufficient to power most quasars at redshifts between one and
two, to which other sources of fuel can be added. The results are sensitive to
feedback effects, such as might be due to radio jets and other outflows.
","[{""version"":""v1"",""created"":""Wed, 25 Aug 1999 18:33:58 GMT""}]","2016-08-30"
"astro-ph/9908283","David L. Meier","David L. Meier","Grand Unification of AGN and the Accretion and Spin Paradigms","13 pages, 3 figures; to appear in Life Cycles of Radio Galaxies, ed.
  J. Biretta et al., New Astronomy Reviews","New Astron.Rev. 46 (2002) 247-255","10.1016/S1387-6473(01)00189-0",,"astro-ph",,"  While attempts to unify certain classes of AGN using orientation and
environmental effects have been successful, it is widely recognized that
intrinsic properties of the accreting black hole system also must play a role
in determining the appearance of such an object. In addition to mass and
accretion rate, the angular momentum (or spin) of the black hole can play a
crucial role in determining the power of a relativistic jet that is generated
by magnetohydrodynamic acceleration near the hole. In this paper a scenario is
presented, based on accretion theory and recent models of MHD jet production,
in which the primary (although not only) parameter differentiating between
radio loud and quiet objects is the black hole spin, and that determining
quasar vs. radio galaxy is the accretion rate. A surprising number of desirable
features result from these simple concepts and the accompanying equations. In
addition, there are several testable predictions that can determine whether
this grand unification scheme has further merit.
","[{""version"":""v1"",""created"":""Thu, 26 Aug 1999 00:50:53 GMT""}]","2009-10-31"
"astro-ph/9908284","Masahiro Takada","Masahiro Takada, Eiichiro Komatsu and Toshifumi Futamase","Gravitational Lensing Effect on the Two-point Correlation of Hotspots in
  the Cosmic Microwave Background","6 pages, 2 figures; replaced with published version","ApJ (2000) 533, L83","10.1086/312613",,"astro-ph",,"  We investigate the weak gravitational lensing effect due to the large-scale
structure of the universe on two-point correlations of local maxima ({\em
hotspots}) in the 2D sky map of the cosmic microwave background (CMB)
anisotropy. According to the Gaussian random statistics as most inflationary
scenarios predict, the hotspots are discretely distributed with some {\em
characteristic} angular separations on the last scattering surface owing to
oscillations of the CMB angular power spectrum.
  The weak lensing then causes pairs of hotspots which are separated with the
characteristic scale to be observed with various separations. We found that the
lensing fairly smoothes the oscillatory features of the two-point correlation
function of hotspots. This indicates that the hotspots correlations can be a
new statistical tool for measuring shape and normalization of the power
spectrum of matter fluctuations from the lensing signatures.
","[{""version"":""v1"",""created"":""Thu, 26 Aug 1999 06:33:54 GMT""},{""version"":""v2"",""created"":""Fri, 15 Oct 1999 13:05:38 GMT""},{""version"":""v3"",""created"":""Mon, 28 Feb 2000 00:57:05 GMT""},{""version"":""v4"",""created"":""Wed, 17 May 2000 05:48:26 GMT""}]","2016-08-30"
"astro-ph/9908285","Rob Proctor","R. N. Proctor, A. E. Sansom","Constraining the Star Formation Histories of Spiral Bulges","14 pages. MNRAS latex file. Accepted for publication in MNRAS",,"10.1046/j.1365-8711.2000.03018.x",,"astro-ph",,"  Long-slit spectroscopic observations of line-strengths and kinematics made
along the minor axes of four spiral bulges are reported. Comparisons are made
between central line-strengths in spiral bulges and those in other
morphological types. The bulges are found to have central line-strengths
comparable with those of single stellar populations (SSPs) of approximately
solar abundance or above. Negative radial gradients are observed in
line-strengths, similar to those in elliptical galaxies. The bulge data are
consistent with correlations between Mg2, and central velocity dispersion
observed in elliptical galaxiess. In contrast to elliptical galaxies, central
line-strengths lie within the loci defining the range of <Fe> and Mg2 achieved
by Worthey's (1994) solar abundance ratio, SSPs. The implication of solar
abundance ratios indicates differences in the star formation histories of
spiral bulges and elliptical galaxies. A ``single zone with in- fall'' model of
galactic chemical evolution, using Worthey's (1994) SSPs, is used to constrain
possible star formation histories in our sample. We show that <Fe>, Mg2 and
Hbeta line-strengths observed in these bulges cannot be reproduced using
primordial collapse models of formation but can be reproduced by models with
extended in-fall of gas and star formation (2-17 Gyr) in the region modelled.
One galaxy (NGC 5689) shows a central population with luminosity weighted
average age of ~5 Gyr, supporting the idea of extended star formation.
Kinematic substructure, possibly associated with a central spike in
metallicity, is observed at the centre of the Sa galaxy NGC 3623.
","[{""version"":""v1"",""created"":""Thu, 26 Aug 1999 08:39:51 GMT""}]","2009-10-31"
"astro-ph/9908286","Padeli P. Papadopoulos","Padeli P. Papadopoulos, H. J. A. Rottgering, P. P. van der Werf, S.
  Guilloteau, A. Omont, W. J. M. van Breugel, and R. P. J. Tilanus","CO(4-3) and dust emission in two powerful high-z radio galaxies, and CO
  lines at high redshifts","34 pages, 5 figures, accepted for publication in The Astrophysical
  Journal",,"10.1086/308215",,"astro-ph",,"  We report the detection of sub-mm emission from dust at 850 microns and of
the 12CO J=4-3 line in the two distant powerful radio galaxies 4C 60.07
(z=3.79) and 6C 1909+722 (z=3.53). In the case of 4C 60.07 the dust emission is
also detected at 1.25 mm. The estimated molecular gas masses are large, of the
order of ~(0.5-1)x10^{11} Solar. The large FIR luminosities (L_fir ~ 10^{13}
Solar) suggest that we are witnessing two major starburst phenomena, while the
observed large velocity widths (FWHM > 500 km/sec) are characteristic of
mergers. In the case of 4C 60.07 the CO emission extends over ~30 kpc and spans
a velocity range of >1000 km/sec. It consists of two distinct features with
FWHM of >= 550 km/sec and ~150 km/sec and line centers separated by >=700
km/sec The least massive of these components is probably very gas-rich with
potentially >=60% of its dynamical mass in the form of molecular gas. The
extraordinary morphology of the CO emission in this object suggests that it is
not just a scaled-up version of a local Ultra Luminous Infrared Galaxy, and it
may be a formative stage of the elliptical host of the residing radio-loud AGN.
  Finally we briefly explore the effects of the wide range of gas excitation
conditions expected for starburst environments on the luminosity of high-J CO
lines. We conclude that in unlensed objects, CO (J+1-->J), J+1>3 lines can be
significantly weak with respect to CO J=1-0 and this can hinder their detection
even in the presence of substantial molecular gas masses.
","[{""version"":""v1"",""created"":""Thu, 26 Aug 1999 14:05:42 GMT""}]","2009-10-31"
"astro-ph/9908287","Patrick Shopbell","P. L. Shopbell (UMD), S. Veilleux (UMD), J. Bland-Hawthorn (AAO)","The Very Extended Ionized Nebula around the Quasar MR2251-178","10 pages, 1 figure, accepted by ApJ (Letters); also available at
  http://www.astro.umd.edu/~pls/papers/apj/mr2251-178/",,"10.1086/312311",,"astro-ph",,"  We report the results of deep H-alpha imaging of the ionized gas surrounding
the low-redshift (z=0.0638) quasar MR 2251-178 using the TAURUS Tunable Filter
(TTF) on the Anglo-Australian Telescope. Our observations reach a 2-sigma
detection level of ~5 x 10^-18 erg s^-1 cm^-2 arcsec^-2, more than an order of
magnitude deeper than conventional narrowband images previously published on
this object. Our data reveal a spiral complex that extends more or less
symmetrically over ~200 kpc, making it the largest known quasar nebula. The
total mass of ionized gas is 6 x 10^10 solar masses (upper limit), a large
fraction of which is in a very faint, diffuse component. The large and
symmetric extent of the gaseous envelope favors a model in which the
filamentary and diffuse emission arises from a large cloud complex,
photoionized by the bright quasar. A crude kinematic analysis reveals
relatively smooth rotation, suggesting that the envelope did not originate with
a cooling flow, a past merger event, or an interaction with the nearby galaxy
G1.
","[{""version"":""v1"",""created"":""Thu, 26 Aug 1999 14:44:05 GMT""}]","2009-10-31"
"astro-ph/9908288","Tom Theuns","Tom Theuns (MPA, Garching), Joop Schaye (IoA, Cambridge), Martin
  Haehnelt (MPA, Garching)","Broadening of QSO Lyman-alpha forest absorbers","12 pages, latex (mn.sty), 13 figures, MNRAS published version","Mon.Not.Roy.Astron.Soc. 315 (2000) 600","10.1046/j.1365-8711.2000.03423.x",,"astro-ph",,"  We investigate the dependence of QSO Lyman-alpha absorption features on the
temperature of the absorbing gas and on the amplitude of the underlying dark
matter fluctuations. We use high-resolution hydrodynamic simulations in cold
dark matter dominated cosmological models. In models with a hotter
intergalactic medium (IGM), the increased temperature enhances the pressure
gradients between low and high density regions and this changes the spatial
distribution and the velocity field of the gas. Combined with more thermal
broadening, this leads to significantly wider absorption features in hotter
models. Cosmological models with little small scale power also have broader
absorption features, because fluctuations on the scale of the Jeans length are
still in the linear regime . Consequently, both the amplitude of dark matter
fluctuations on small scales and thermal smoothing affect the flux decrement
distribution in a similar way. However, the b-parameter distribution of Voigt
profile fits, obtained by deblending the absorption features into a sum of
thermally broadened lines, is largely independent of the amount of small scale
power, but does depend strongly on the IGM temperature. The same is true for
the two-point function of the flux and for the flux power spectrum on small
scales. These three flux statistics are thus sensitive probes of the
temperature of the IGM. We compare them computed for our models and obtained
from a HIRES spectrum of the quasar Q1422+231 and conclude that the IGM
temperature at z=3.25 is fairly high, T_0>= 15000K.
","[{""version"":""v1"",""created"":""Thu, 26 Aug 1999 15:04:20 GMT""},{""version"":""v2"",""created"":""Tue, 13 Jun 2000 13:11:01 GMT""}]","2009-10-31"
"astro-ph/9908289","Enrique Gaztanaga","E. Gaztanaga, A. Romeo, J. Barriga, E. Elizalde (IEEC/CSIC)","Data Processing and Compression of Cosmic Microwave Background
  Anisotropies on Board the PLANCK Satellite","8 pages, latex, 1 figure, submitted to A&A","Mon.Not.Roy.Astron.Soc. 320 (2001) 12-20","10.1046/j.1365-8711.2001.03912.x","IEEC/COSMO-99-16","astro-ph",,"  We present a simple way of coding and compressing the data on board the
Planck instruments (HFI and LFI) to address the problem of the on board data
reduction. This is a critical issue in the Planck mission. The total
information that can be downloaded to Earth is severely limited by the
telemetry allocation. This limitation could reduce the amount of diagnostics
sent on the stability of the radiometers and, as a consequence, curb the final
sensitivity of the CMB anisotropy maps. Our proposal to address this problem
consists in taking differences of consecutive circles at a given sky pointing.
To a good approximation, these differences are independent of the external
signal, and are dominated by thermal (white) instrumental noise. Using
simulations and analytical predictions we show that high compression rates,
$c_r \simeq 10$, can be obtained with minor or zero loss of CMB sensitivity.
Possible effects of digital distortion are also analized. The proposed scheme
allows for flexibility to optimize the relation with other critical aspects of
the mission. Thus, this study constitutes an important step towards a more
realistic modeling of the final sensitivity of the CMB temperature anisotropy
maps.
","[{""version"":""v1"",""created"":""Thu, 26 Aug 1999 15:05:00 GMT""}]","2009-10-31"
"chao-dyn/9908021","Tomaz Prosen","Tomaz Prosen and David K. Campbell","Momentum conservation implies anomalous energy transport in 1d classical
  lattices","4 pages in RevTeX, 1 eps-figure",,"10.1103/PhysRevLett.84.2857","Los Alamos preprint LAUR-99-4094","chao-dyn nlin.CD",,"  Under quite general conditions, we prove that for classical many-body lattice
Hamiltonians in one dimension (1D) total momentum conservation implies
anomalous conductivity in the sense of the divergence of the Kubo expression
for the coefficient of thermal conductivity, $\kappa$. Our results provide
rigorous confirmation and explanation of many of the existing ``surprising''
numerical studies of anomalous conductivity in 1D classical lattices, including
the celebrated Fermi-Pasta-Ulam problem.
","[{""version"":""v1"",""created"":""Thu, 26 Aug 1999 09:13:31 GMT""}]","2009-10-31"
"chao-dyn/9908022","Tomaz Prosen","Giulio Casati and Tomaz Prosen","Mixing property of triangular billiards","4 pages in RevTeX with 4 eps-figures",,"10.1103/PhysRevLett.83.4729",,"chao-dyn nlin.CD",,"  We present numerical evidence which strongly suggests that irrational
triangular billiards (all angles irrational with $\pi$) are mixing. Since these
systems are known to have zero Kolmogorov-Sinai entropy, they may play an
important role in understanding the statistical relaxation process.
","[{""version"":""v1"",""created"":""Thu, 26 Aug 1999 09:21:06 GMT""}]","2009-10-31"
