"astro-ph/9912243","Eric Sandquist","Eric L. Sandquist, Ronald E. Taam, Andreas Burkert","On the Formation of Helium Double Degenerate Stars and Pre-Cataclysmic
  Variables","28 pages, 10 figures, accepted for ApJ",,"10.1086/308687",,"astro-ph",,"  The evolution of low mass (M < 2.5 Msun) binaries through the common envelope
phase has been studied for systems in which one member is on its first ascent
of the red giant branch. Three-dimensional hydrodynamical simulations have been
carried out for a range of red giant masses (1 - 2 Msun) with degenerate helium
cores (0.28 - 0.45 Msun) and companions (0.1 - 0.45 Msun) for initial orbital
periods ranging from about 15 - 1000 days. The results suggest that these low
mass binary systems can survive the common envelope phase provided that the
helium degenerate core is more massive than about 0.2 - 0.25 Msun and that the
mass of the red giant progenitor is less than about 2 Msun.
  For the observed short period double degenerate systems, it is found that
evolutionary scenarios involving two phases of common envelope evolution are
not likely and that a scenario involving an Algol-like phase of mass transfer
followed by a common envelope phase is viable, suggesting that the first-formed
white dwarf is often reheated by nuclear burning on its surface. A formation
mechanism for two subdwarf B stars observed in eclipsing short period binaries
with low mass main sequence stars is also described.
","[{""version"":""v1"",""created"":""Sun, 12 Dec 1999 21:15:57 GMT""}]","2009-10-31"
"astro-ph/9912244","Izumi Hachisu","Izumi Hachisu (Univ. of Tokyo), Mariko Kato (Keio Univ.), Taichi Kato,
  and Katsura Matsumoto (Kyoto Univ.)","A Theoretical Light-Curve Model for the 1999 Outburst of U Scorpii","7 pages, 3 figures, to appear in ApJL, vol. 528",,"10.1086/312428",,"astro-ph",,"  A theoretical light curve for the 1999 outburst of U Scorpii is presented in
order to obtain various physical parameters of the recurrent nova. Our U Sco
model consists of a very massive white dwarf (WD) with an accretion disk and a
lobe-filling, slightly evolved, main-sequence star (MS). The model includes a
reflection effect by the companion and the accretion disk together with a
shadowing effect on the companion by the accretion disk. The early visual light
curve (t ~ 1-15 days after maximum) is well reproduced by a thermonuclear
runaway model on a very massive WD close to the Chandrasekhar limit (M_{WD}=
1.37 \pm 0.01 M_\odot), in which optically thick winds blowing from the WD play
a key role in determining the nova duration. The duration of the strong wind
phase (t~0-17 days) is very consistent with the BeppoSAX supersoft X-ray
detection at t~19-20 days because supersoft X-rays are self-absorbed by the
massive wind. The envelope mass at the peak is estimated to be ~3x10^{-6}
M_\odot, which is indicating an average mass accretion rate ~2.5x10^{-7}
M_\odot yr^{-1} during the quiescent phase between 1987 and 1999. These
quantities are exactly the same as those predicted in a new progenitor model of
Type Ia supernovae.
","[{""version"":""v1"",""created"":""Mon, 13 Dec 1999 07:57:05 GMT""}]","2009-10-31"
"astro-ph/9912245","Ian Stewart Glass","Ian S. Glass, D.R. Alves, ISOGAL team, MACHO team","ISOGAL survey of Baade's Windows","8 pages, 6 figures, to be published in ""ISO Surveys of a Dusty
  Universe"", eds D. Lemke, M. Stickel, K. Wilke, Lecture Notes in Physics,
  Springer-Verlag",,,,"astro-ph",,"  The Baade's Windows of low obscuration towards the inner parts of the
Galactic bulge represent ideal places in which to develop an understanding of
the ISOGAL colour-magnitude diagrams. Unlike the case for the solar
neighbourhood, their contents are at a uniform distance from the Sun, affected
only by the finite thickness of the Bulge.
  The objects detected in the ISOGAL survey are found to be late-type M-giants
at the red giant tip or on the Asymptotic Giant Branch (AGB). The ISOGAL
colour-magnitude diagrams show that mass-loss starts at about M4 and increases
towards later types. Many non-Miras have mass-loss rates similar to
shorter-period Miras.
  The visible counterparts of the ISOGAL sources have been identified in the
database of the MACHO gravitational lensing survey. A first report of this work
is included here. It is found that nearly all the ISOGAL sources are
semi-regular variables (SRVs), which are many times more numerous than Miras.
Their stellar luminosities increase with period. Based on a simple
interpretation of the photometry, mass-loss rates from about 10^{-9} to 10^{-7}
solar masses per year are found for SRVs with periods in excess of about days.
","[{""version"":""v1"",""created"":""Mon, 13 Dec 1999 09:35:54 GMT""},{""version"":""v2"",""created"":""Tue, 14 Dec 1999 10:37:43 GMT""}]","2007-05-23"
"astro-ph/9912246","A. Evans","N.Z. Scoville (Caltech), A.S Evans, R. Thompson, M. Rieke, D.C. Hines,
  F.J. Low, N. Dinshaw, J.A. Surace, and L. Armus","NICMOS Imaging of Infrared-Luminous Galaxies","LaTex, 27 pages with 14 gif and 4 jpg figures, AJ, in press, contour
  figures of the NICMOS images can be viewed at
  http://nedwww.ipac.caltech.edu/level5/Scoville/frames.html","Astron.J. 119 (2000) 991-1061","10.1086/301248",,"astro-ph",,"  We present near-infrared images obtained with the HST NICMOS camera for a
sample of 9 luminous (LIGs: L_IR (8-1000 microns) >~ 10^11 L_sun) and 15
ultra-luminous (ULIGS: L_IR >~ 10^12 L_sun) infrared galaxies. The sample
includes representative systems classified as warm (f_25/f_60 > 0.2) and cold
(f_25/f_60 <~ 0.2) based on the mid-infrared colors and systems with nuclear
emission lines classified as HII (i.e. starburst), QSO, Seyfert and LINER. The
morphologies of the sample galaxies are diverse and provide further support for
the idea that they are created by the collision or interactions of spiral
galaxies. Although no new nuclei are seen in the NICMOS images, the NICMOS
images do reveal new spiral structures, bridges, and circumnuclear star
clusters...
","[{""version"":""v1"",""created"":""Mon, 13 Dec 1999 14:07:25 GMT""},{""version"":""v2"",""created"":""Wed, 15 Dec 1999 15:36:02 GMT""}]","2009-10-31"
"astro-ph/9912247","Davide Lazzati","Davide Lazzati (1,2), Stefano Covino (1) and Gabriele Ghisellini (1)
  ((1) Osservatorio Astronomico di Brera; (2) Universita' di Milano)","The detection of linear polarization in the afterglow of GRB 990510 and
  its theoretical implications","5 pages, 3 postscript figures. To appear in the proceedings of the
  5th Huntsville GRBs symposium (Huntsville AL, Oct. 1999)",,"10.1063/1.1361553",,"astro-ph",,"  We present the recent discovery of linear polarization of the optical
afterglow of GRB 990510. Effects that could introduce spurious polarization are
discussed, showing that they do not apply to the case of GRB 990510, which is
then intrinsically polarized. It will be shown that this observation constrains
the emission mechanism of the afterglow radiation, the geometry of the fireball
and degree of order of the magnetic field. We then present the theoretical
interpretations of this observation with particular emphasis on the possibility
of observing polarization in beamed fireballs.
","[{""version"":""v1"",""created"":""Mon, 13 Dec 1999 14:43:56 GMT""}]","2009-10-31"
"astro-ph/9912248","Hideyuki Umeda","Hideyuki Umeda, Ken'ichi Nomoto, Takayoshi Nakamura (Univ. of Tokyo)","Evolution and Nucleosynthesis of Metal-Free Massive Stars","19 pages. To appear in the proceedings of the MPA/ESO conference
  ``The First Stars'' (August 4-7, 1999, Garching) ed. A. Weiss etal.
  (Springer)",,"10.1007/10719504_27",,"astro-ph",,"  We calculate presupernova evolutions and supernova explosions of massive
stars (M=13-25 Mo) for various metallicities. We find the following
characteristic abundance patterns of nucleosynthesis in the metal-free (Pop
III) stars. (1) The alpha-nuclei (from C to Zn) are more efficiently produced
than other isotopes, and the abundance pattern of alpha-nuclei can be similar
to the solar abundance. In particular, near solar ratios of alpha elements/Fe
might be a signature of Pop III which could produce a large amount of Fe. (2)
The abundance ratios of odd Z to even Z elements such as Na/Mg and Al/Mg become
smaller for lower metallicity. However, these ratios almost saturate below Z <~
10^{-5}, and [Na, Al/Mg] ~ - 1 for Pop III and low metal Pop II
nucleosynthesis. This result is consistent with abundance pattern of metal poor
stars, in which these ratios also saturate around -1. We suggest that these
stars with the lowest [Na/Mg] or [Al/Mg] may contain the abundance pattern of
Pop III nucleosynthesis. (3) Metal poor stars show interesting trends in the
ratios of [Cr, Mn, Co/Fe]. We discuss that these trends are not explained by
the differences in metallicity, but by the relative thickness between the
complete and the incomplete Si burning layers. Large [Co/Fe] and small [Cr,
Mn/Fe] values found in the observations are explained if mass cut is deep or if
matter is ejected from complete Si burning layer in a form of a jet or bullets.
(4) We also find that primary ^{14}N production occurs in the massive Pop III
stars, because these stars have radiative H-rich envelopes so that the
convective layer in the He-shell burning region can reach the H-rich region.
","[{""version"":""v1"",""created"":""Mon, 13 Dec 1999 14:32:13 GMT""}]","2009-10-31"
"chao-dyn/9912019","Won-Ho Kye","Won-Ho Kye and Chil-Min Kim","Characteristic Relations of Type-I Intermittency in the Presence of
  Noise","4 pages, 4 figures",,"10.1103/PhysRevE.62.6304",,"chao-dyn nlin.CD",,"  Near the point of tangent bifurcation, the scaling properties of the laminar
length of type-I intermittency are investigated in the presence of noise. Based
on analytic and numerical studies, we show that the scaling relation of the
laminar length is dramatically deformed from $\frac{1}{\sqrt{\epsilon}}$ for
$\epsilon >0$ to $\exp\{\frac{1}{D}|\epsilon|^{3/2}\}$ for $\epsilon<0$ as
$\epsilon$ passes the bifurcation point $(\epsilon=0)$. The results explain why
two coupled R\""ossler oscillators exhibit deformation of the scaling relation
of the synchronous length in the nearly synchronous regime.
","[{""version"":""v1"",""created"":""Mon, 13 Dec 1999 04:35:31 GMT""},{""version"":""v2"",""created"":""Fri, 17 Dec 1999 02:35:45 GMT""}]","2016-08-31"
"chao-dyn/9912020","Thomas Butikofer","Thomas B\""utikofer, Christof Jung, Thomas H. Seligman","Extraction of information about periodic orbits from scattering
  functions","LaTeX, 13 pages (includes 5 eps-figures)","Phys.Lett.A 265(2000) 76-82","10.1016/S0375-9601(99)00861-0",,"chao-dyn nlin.CD",,"  As a contribution to the inverse scattering problem for classical chaotic
systems, we show that one can select sequences of intervals of continuity, each
of which yields the information about period, eigenvalue and symmetry of one
unstable periodic orbit.
","[{""version"":""v1"",""created"":""Mon, 13 Dec 1999 15:34:53 GMT""}]","2016-08-31"
"cond-mat/9912204","Alexander Dzyubenko","P.I. Arseev and A.B. Dzyubenko","Exciton magnetotransport in two-dimensional systems: Weak-localization
  effects","10 pages, 6 figures, pdf format","Zh. Eksp. Teor. Fiz. 114, 359-378 (1998)",,,"cond-mat.mes-hall cond-mat.dis-nn",,"  We consider the effect of a magnetic field $B$ on the transport of neutral
composite particles, excitons, in weakly disordered 2D systems. In the case of
classical transport, when the interference of different paths is neglected, the
magnetic field suppresses exciton transport, and the static diffusion constant
$D(B)$ monotonically drops with $B$. When quantum-mechanical corrections due to
weak localization are taken into account, $D(B)$ becomes a nonmonotonic
function of $B$. In weak magnetic fields, where the magnetic length is much
larger than the exciton Bohr radius, $l_B >> a_B$, a positive magnetodiffusion
effect is predicted, i.e., the exciton mobility should increase with $B$.
","[{""version"":""v1"",""created"":""Sun, 12 Dec 1999 18:17:18 GMT""}]","2007-05-23"
"cond-mat/9912205","Jan de Gier","J. de Gier and M. T. Batchelor","Magnetization Plateaus in a Solvable 3-Leg Spin Ladder","4 pages, revtex, 3 postscript figures, small changes to the text and
  references updated","Phys. Rev. B62, R3584","10.1103/PhysRevB.62.R3584",,"cond-mat.stat-mech",,"  We present a solvable ladder model which displays magnetization plateaus at
fractional values of the total magnetization. Plateau signatures are also shown
to exist along special lines. The model has isotropic Heisenberg interactions
with additional many-body terms. The phase diagram can be calculated exactly
for all values of the rung coupling and the magnetic field. We also derive the
anomalous behaviour of the susceptibility near the plateau boundaries. There is
good agreement with the phase diagram obtained recently for the pure Heisenberg
ladders by numerical and perturbative techniques.
","[{""version"":""v1"",""created"":""Mon, 13 Dec 1999 04:59:24 GMT""},{""version"":""v2"",""created"":""Thu, 22 Jun 2000 00:19:39 GMT""}]","2009-10-31"
