"astro-ph/9910174","Piotr Popowski","Piotr Popowski (IGPP/LLNL)","Clump Distance to the Magellanic Clouds and Anomalous Colors in the
  Galactic Bulge","accepted by ApJ Letters, brief review of the short distance scale
  dropped, discussion of the absolute magnitude - metallicity relation for
  clump giants shortened and made more qualitative, results basically unchanged",,"10.1086/312426",,"astro-ph",,"  I demonstrate that the two unexpected results in the local Universe: 1)
anomalous intrinsic (V-I)_0 colors of the clump giants and RR Lyrae stars in
the Galactic center, and 2) very short distances to the Magellanic Clouds (LMC,
SMC) as inferred from clump giants, are connected with each other. The (V-I)_0
anomaly is partially resolved by using the photometry from the phase-II of the
Optical Gravitational Lensing Experiment (OGLE) rather than phase-I. The need
for V- or I-magnitude-based change in the bulge (V-I)_0 is one option to
explain the remaining color discrepancy. Such change may originate in a
coefficient of selective extinction A_V/E(V-I) smaller than typically assumed.
Application of the (V-I)_0 correction (independent of its source) doubles the
slope of the absolute magnitude - metallicity relation for clump giants, so
that M_I(RC) = -0.23 + 0.19[Fe/H]. Consequently, the estimates of the clump
distances to the LMC and SMC are affected. Udalski's (1998c) distance modulus
of mu_{LMC} = 18.18 +/- 0.06 increases to mu_{LMC} = 18.27 +/- 0.07. The
distance modulus to the SMC increases by 0.12 to mu_{SMC} = 18.77 +/- 0.08. I
argue that a more comprehensive assessment of the metallicity effect on M_I(RC)
is needed.
","[{""version"":""v1"",""created"":""Mon, 11 Oct 1999 21:40:11 GMT""},{""version"":""v2"",""created"":""Sat, 13 Nov 1999 00:17:58 GMT""}]","2009-10-31"
"astro-ph/9910190","Hans-Walter Rix","H.-W. Rix (MPIA), E. Falco (CfA), C. Impey (Arizona), C. Kochanek
  (CfA), J. Lehar (CfA), B. McLeod (CfA), J. Munoz (CfA), C. Peng (Arizona)","Host Galaxies of Lensed Luminous Quasars at z~2","7 pages, 4 Postscript figures. to appear in ""Gravitational Lensing:
  Recent Progress and Future Goals"", eds. T. Brainerd and C. Kochanek",,,,"astro-ph",,"  We present H-band observations of gravitationally lensed QSO host galaxies
obtained with NICMOS on HST as part of the
CfA-Arizona-Gravitational-Lens-Survey (CASTLES). The detections are greatly
facilitated by the lensing magnification in these systems; we find that most
hosts of radio-quiet QSOs (RQQ) at z~2 are of modest luminosity (L<L_*). They
are 2-5 times fainter than the hosts of radio-loud QSOs at the same epoch.
Compared to low redshifts, RQQ hosts at z~2 also support higher nuclear
luminosities at given stellar host mass. This suggests that the supermassive
black holes at their centers grew faster at early epochs than the stellar body
of their surrounding host galaxies.
","[{""version"":""v1"",""created"":""Mon, 11 Oct 1999 16:36:47 GMT""}]","2007-05-23"
"astro-ph/9910191","Davide Lazzati","Davide Lazzati (1,2), Gabriele Ghisellini (1), Annalisa Celotti (3)
  and Martin J. Rees (4) ((1) Osservatorio Astronomico di Brera; (2) Milano
  University; (3) SISSA; (4) Institute of Astronomy)","Compton Dragged Gamma--Ray Bursts associated with Supernovae","Minor changes, accepted for publication in ApJ Letters, 18/11/1999",,"10.1086/312452",,"astro-ph",,"  It is proposed that the gamma-ray photons that characterize the prompt
emission of Gamma-Ray Bursts are produced through the Compton drag process,
caused by the interaction of a relativistic fireball with a very dense soft
photon bath. If gamma-ray bursts are indeed associated with Supernovae, then
the exploding star can provide enough soft photons for radiative drag to be
effective. This model accounts for the basic properties of gamma-ray bursts,
i.e. the overall energetics, the peak frequency of the spectrum and the fast
variability, with an efficiency which can exceed 50%. In this scenario there is
no need for particle acceleration in relativistic collisionless shocks.
Furthermore, though Poynting flux may be important in accelerating the outflow,
no magnetic field is required in the gamma-ray production. The drag also
naturally limits the relativistic expansion of the fireball to Gamma < 10^4.
","[{""version"":""v1"",""created"":""Mon, 11 Oct 1999 16:48:28 GMT""},{""version"":""v2"",""created"":""Fri, 19 Nov 1999 08:39:50 GMT""}]","2009-10-31"
"astro-ph/9910192","Juan I. Collar","G. Waysand, D. Bloyet, J.P. Bongiraud, J.I. Collar, C. Dolabdjian and
  Ph. Le Thiec","First Characterization of the Ultra-Shielded Chamber in the Low-noise
  Underground Laboratory (LSBB) of Rustrel Pays d'Apt","Homepage and quoted hyperlinks have been updated: see
  http://home.cern.ch/collar/RUSTREL/rustrel.html","Nucl.Instrum.Meth. A444 (2000) 336-339","10.1016/S0168-9002(99)01377-7",,"astro-ph cond-mat hep-ex nucl-ex physics.bio-ph",,"  In compliance with international agreements on nuclear weapons limitation,
the French ground-based nuclear arsenal has been decommissioned in its
totality. One of its former underground missile control centers, located in
Rustrel, 60 km east of Avignon (Provence) has been converted into the
``Laboratoire Souterrain \`a Bas Bruit de Rustrel-Pays d'Apt'' (LSBB). The
deepest experimental hall (500 m of calcite rock overburden) includes a 100
m$^{2}$ area of sturdy flooring suspended by and resting on shock absorbers,
entirely enclosed in a 28 m-long, 8 m-diameter, 1 cm-thick steel Faraday cage.
This results in an unparalleled combination of shielding against cosmic rays,
acoustic, seismic and electromagnetic noise, which can be exploited for rare
event searches using ultra low-temperature and superconducting detectors. The
first characterization measurements in this unique civilian site are reported.
For more info see http://home.cern.ch/collar/RUSTREL/rustrel.html
","[{""version"":""v1"",""created"":""Mon, 11 Oct 1999 17:43:49 GMT""},{""version"":""v2"",""created"":""Wed, 13 Oct 1999 17:49:42 GMT""}]","2009-10-31"
"astro-ph/9910193","Matteo Guainazzi","M.Guainazzi (1), S.Molendi (2), P.Vignati (2), G.Matt (3), K.Iwasawa
  (4) ((1) Astrophysics Division, SSD of ESA, Noordwijk, NL; (2) IFC
  ""Occhialini"" C.N.R., Milano, I; (3) Universita' degli Studi ""Roma 3"", I; (4)
  University of Cambridge, UK)","Mapping the circumnuclear matter of NGC1068 in X-rays","12 Latex pages, 1 figure, Accepted for publication in New Astronomy,
  style files ""elsart.sty, elsart12.sty"" and ""elsart.cls"" included",,"10.1016/S1384-1076(00)00027-0",,"astro-ph",,"  An-energy dependent variation of the X-ray emission from the archetypical
""Compton-thick'' Seyfert 2 galaxy NGC1068 has been observed between two
BeppoSAX observations, performed one year apart. This variation (at the 2.6
sigma level) is highest in the 3--10 keV band and declines towards lower and
higher energies. The most straightforward explanation is a variation of the
primary nuclear continuum, which is scattered along our line of sight by an
electron plasma. If this is indeed the case, this evidence allows us to obtain
the first direct estimate of the location of the scattering medium, at ~1 pc
from the nucleus.
","[{""version"":""v1"",""created"":""Mon, 11 Oct 1999 17:57:34 GMT""}]","2009-10-31"
"astro-ph/9910194","Chris Mihos","Chris Mihos","Non-equilibrium Kinematics in Merging Galaxies","4 pages, 3 figures, to appear in the proceedings of ""Galaxy Dynamics:
  from the Early Universe to the Present"", eds. F. Combes, G.A. Mamon and V.
  Charmandaris, ASP Conference Series",,,,"astro-ph",,"  Measurements of the kinematics of merging galaxies are often used to derive
dynamical masses, study evolution onto the fundamental plane, or probe
relaxation processes. These measurements are often compromised to some degree
by strong non-equilibrium motions in the merging galaxies. This talk focuses on
the evolution of the kinematics of merging galaxies, and highlights some
pitfalls which occur when studying non-equilibrium systems.
","[{""version"":""v1"",""created"":""Mon, 11 Oct 1999 18:11:00 GMT""}]","2007-05-23"
"astro-ph/9910195","Chihwa Song","C. Song (3), Z. Cao (4), B.R. Dawson (1), B.E. Fick (2), P. Sokolsky
  (4), X. Zhang (3) ((1) University of Adelaide, Adelaide, Australia, (2)
  Enrico Fermi Institute, University of Chicago, Chicago, IL, USA, (3) Nevis
  Laboratories, Columbia University, Irvington, NY, USA, (4) High Energy
  Astrophysics Institute, University of Utah, Salt Lake City, UT, USA)","Energy Estimation of UHE Cosmic Rays using the Atmospheric Fluorescence
  Technique","16 pages, 4 figures, 1999 ICRC OG_4.5.09, accepted by Astroparticle
  Physics","Astropart.Phys.14:7-13,2000","10.1016/S0927-6505(00)00101-8",,"astro-ph",,"  We use the CORSIKA air shower simulation program to review the method for
assigning energies to ultra-high energy (UHE) cosmic rays viewed with the air
fluorescence technique. This technique uses the atmosphere as a calorimeter,
and we determine the corrections that must be made to the calorimetric energy
to yield the primary cosmic ray energy.
","[{""version"":""v1"",""created"":""Mon, 11 Oct 1999 20:22:49 GMT""},{""version"":""v2"",""created"":""Wed, 13 Oct 1999 16:36:48 GMT""},{""version"":""v3"",""created"":""Wed, 22 Dec 1999 18:28:37 GMT""}]","2008-11-26"
"astro-ph/9910196","Richard Barvainis","Danielle Alloin, Richard Barvainis, and Stephane Guilloteau","New CO and Millimeter Continuum Observations of the z=2.394 Radio Galaxy
  53W002",,,"10.1086/312429",,"astro-ph",,"  The z=2.39 radio galaxy 53W002 lies in a cluster of Ly-alpha emission line
objects and may itself be undergoing a major burst of star formation. CO(3--2)
emission, at 102 GHz, was detected from 53W002 by Scoville et al. (1997a), who
also reported a possible 30 kpc extension and velocity gradient suggesting a
rotating gaseous disk. In this paper we present new interferometric CO(3--2)
observations which confirm the previous line detection with improved
signal-to-noise ratio, but show no evidence for source extension or velocity
gradient. The compact nature of the CO source and the molecular mass found in
this object are similar to luminous infrared galaxies and other AGNs previously
studied.
","[{""version"":""v1"",""created"":""Mon, 11 Oct 1999 21:15:32 GMT""}]","2009-10-31"
"astro-ph/9910197","M. R. de Oliveira","M.R. de Oliveira, E. Bica, H. Dottori","Final Stages of N-body Star Cluster Encounters","11 pages, Latex, 11 figures, accepted for publication in MNRAS",,"10.1046/j.1365-8711.2000.03093.x",,"astro-ph",,"  We performed numerical simulations of star cluster encounters with
Hernquist's TREECODE in a CRAY YMP-2E computer. We used different initial
conditions (relative positions and velocities, cluster sizes, masses and
concentration degrees) with total number of particles per simulation ranging
from 4608 to 20480. Long term interaction stages (up to 1 Gyr) when the pair
coalesces into a single cluster are compared with isolated LMC clusters.
Evidence is found that when seen in a favourable plane these resulting clusters
show elliptical shapes due to the disruption of one of the companions. These
elliptical shapes are essentially time independent but they do depend on the
initial structural parameters of the pair components. We also analyzed the
fraction of stars that are ejected to the field by the interaction. We found
that this fraction can be almost 50% for the disrupted cluster. These
simulations can represent a possible mechanism to explain the ellipticity
observed on several star clusters in the Magellanic Clouds.
","[{""version"":""v1"",""created"":""Mon, 11 Oct 1999 22:06:43 GMT""}]","2009-10-31"
"astro-ph/9910198","Han","Cheongho Han (Chungbuk National University, Korea)","On the Baseline Flux Determination of Microlensing Events Detectable
  with the Difference Image Analysis Method","total 15 pages, including 4 Figures and no Table, MNRAS, accepted","CNU-A&SS-06/99","10.1046/j.1365-8711.2000.03171.x",,"astro-ph",,"  To improve photometric precision by removing blending effect, a newly
developed technique of difference image analysis (DIA) is adopted by several
gravitational microlensing experiment groups. However, the principal problem of
the DIA method is that, by its nature, it has difficulties in measuring the
baseline flux $F_0$ of a source star, causing degeneracy problem in determining
the lensing parameters of an event. Therefore, it is often believed that the
DIA method is not as powerful as the classical method based on the PSF
photometry in determining the Einstein time scales $t_{\rm E}$ of events.
  In this paper, we demonstrate that the degeneracy problem in microlensing
events detectable from the searches by using the DIA method will not be as
serious as it is often worried about. This is because a substantial fraction of
events will be high amplification events for which the deviations of the
amplification curves constructed with the wrong baseline fluxes from their
corresponding best-fit standard amplification curves will be considerable even
for a small amount of the fractional baseline flux deviation $\Delta F_0/F_0$.
With a model luminosity function of source stars and under realistic
observational conditions, we find that $\sim 30%$ of detectable Galactic bulge
events are expected to have high amplifications and their baseline fluxes can
be determined with uncertainties $\Delta F_0/F_0\leq 0.5$.
","[{""version"":""v1"",""created"":""Tue, 12 Oct 1999 00:00:37 GMT""}]","2009-10-31"
"astro-ph/9910199","Gabriela Canalizo","Gabriela Canalizo (1), Alan Stockton (1), M. S. Brotherton (2), Wil
  van Breugel (2) ((1) Inst. for Astronomy, Univ. of Hawaii, (2) Lawrence
  Livermore National Laboratory)","A Companion Galaxy to the Post-Starburst Quasar UN J1025-0040","8 pages plus 4 figures (2 postscript, 2 jpg). Postscript version
  available at http://www.ifa.hawaii.edu/~canaguby/preprints.html To appear in
  the January 2000 issue of AJ",,"10.1086/301190",,"astro-ph",,"  UN J1025-0040 is a quasar at z = 0.6344 that shows an extremely bright post
starburst population of age ~ 400 Myr (Brotherton et al. 1999). Images of UN
J1025-0040 show a nearly stellar object 4.2 arcseconds SSW of the quasar. We
present imaging and spectroscopy that confirm that this object is a companion
galaxy at redshift z = 0.6341. We estimate an age of ~ 800 Myr for the dominant
stellar population in the companion. The companion appears to be interacting
with the quasar host galaxy, and this interaction may have triggered both the
starburst and the quasar activity in UN J1025-0040.
","[{""version"":""v1"",""created"":""Tue, 12 Oct 1999 00:07:36 GMT""}]","2009-10-31"
"astro-ph/9910200","Henning Heiselberg","H. Heiselberg (Nordita)","Phases of Dense Matter in Neutron Stars","Proc. of 6. Colloque Cosmologie, Obs. de Paris, june 16-18, 1999",,,,"astro-ph",,"  After a brief history of neutron stars and supernovae recent developments are
discussed. Based on modern nucleon-nucleon potentials more reliable equations
of state for dense nuclear matter have been constructed. Furthermore, phase
transitions such as pion, kaon and hyperon condensation, superfluidity and
quark matter can occur in cores of neutron stars. Specifically, the nuclear to
quark matter phase transition and its mixed phases with intriguing structures
is treated. Rotating neutron stars with and without phase transitions are
discussed and compared to observed masses, radii and glitches. The observations
of possible heavy $\sim 2M_\odot$ neutron stars in X-ray binaries and QPO's
require relatively stiff equation of states and restricts strong phase
transitions to occur at very high nuclear densities only.
","[{""version"":""v1"",""created"":""Tue, 12 Oct 1999 09:20:01 GMT""},{""version"":""v2"",""created"":""Fri, 15 Oct 1999 11:46:48 GMT""}]","2007-05-23"
"astro-ph/9910201","Loretta Gregorini -Ira-","L. Gregorini, I. Prandoni","Evolution of AGN and Stellar Formation through Radio Surveys","10 pages, 3 figures, Proceedings of XLIII Congresso Nazionale della
  S.A.It",,,,"astro-ph",,"  The change in the slope of the radio source counts suggests the emergence of
a new population of radio galaxies at mJy and sub-mJy levels. Our understanding
of such faint radio sources has advanced over the last decade through
increasingly sensitive radio surveys and follow-up works at optical wavelength.
The sub-mJy population seems to include both star forming galaxies and
classical (AGN-powered) radio sources, but the relative importance of the two
classes is still debated. Recent results are reviewed and discussed.
","[{""version"":""v1"",""created"":""Tue, 12 Oct 1999 10:04:36 GMT""}]","2007-05-23"
"astro-ph/9910202","Andrew Young","Lawrence Rudnick (U. Minnesota)","The Problems of Ageing","8 pages, 2 figures, proceedings from 1999 'Life Cycles of Radio
  Galaxies' workshop at STScI in Baltimore, MD","New Astron.Rev. 46 (2002) 95-100","10.1016/S1387-6473(01)00162-2",,"astro-ph",,"  I present a brief overview of observational, modeling and theoretical issues
related to ageing calculations based on spectral steepening. These include
problems such as inhomogeneous magnetic fields, diffusion of relativistic
particles, confusion from multiple particle populations and particle
acceleration. Although some of the effects are only of order unity, others call
into question the entire ageing paradigm. I refer to and show some data
illustrating these problems and make a few recommendations about how we should
proceed given these uncertainties.
","[{""version"":""v1"",""created"":""Tue, 12 Oct 1999 10:37:51 GMT""}]","2009-10-31"
"astro-ph/9910203","Andrew Young","Lawrence Rudnick (U. Minnesota)","Multi-Resolution Imaging and Spectra of Extended Sources","4 pages, 1 figure, proceedings from 1999 'Life Cycles of Radio
  Galaxies' workshop at STScI in Baltimore, MD","New Astron.Rev. 46 (2002) 101-103","10.1016/S1387-6473(01)00163-4",,"astro-ph",,"  I introduce a straightforward technique for the filtering of extended
astronomical images into components of different spatial scales. For a positive
original image, each component is positive definite, and the sum of all
components equals the original image. In this way, the components are each
individually suitable for flux measurements and broadband spectra calculations.
I present an illustration of this technique on the radio galaxy Cygnus~A.
","[{""version"":""v1"",""created"":""Tue, 12 Oct 1999 11:20:39 GMT""}]","2009-10-31"
"astro-ph/9910204","Felix Ryde","Felix Ryde (Stockholm Observatory)","Spectral Aspects of the Evolution of Gamma-Ray Bursts","30 pages, 9 figures, uses paspconf.sty","ASP Conf. Proc., 190, 103",,,"astro-ph",,"  A review on the spectral and temporal properties of gamma-ray bursts is
given. Special attention is paid to the spectral evolution of their continuum
emission and its connection to the time evolution of the intensity. Efforts on
systematizing these observations as well as the effects due the limitations of
the current detectors on the observed sample are discussed. Finally, physical
models that aim at explaining the observations, are addressed.
","[{""version"":""v1"",""created"":""Tue, 12 Oct 1999 11:55:10 GMT""}]","2009-09-25"
"astro-ph/9910205","Esteban Roulet","Silvia Mollerach and Esteban Roulet","Gravitational lensing as folds in the sky","11 pages, 8 figures","Int.J.Mod.Phys. A15 (2000) 4083-4098","10.1142/S0217751X00002251",,"astro-ph gr-qc",,"  We revisit the gravitational lensing phenomenon using a new visualization
technique. It consists in projecting the observers sky into the source plane,
what gives rise to a folded and stretched surface. This provides a clear
graphical tool to visualize some interesting well-known effects, such as the
development of multiple images of a source, the structure of the caustic
curves, the parity of the images and their magnification as a function of the
source position.
","[{""version"":""v1"",""created"":""Tue, 12 Oct 1999 12:27:15 GMT""},{""version"":""v2"",""created"":""Thu, 18 Nov 1999 11:27:27 GMT""}]","2016-12-21"
"astro-ph/9910206","Janusz Kaluzny","J. Kaluzny (Warsaw), I. Thompson (OCIW), W. Krzeminski (LCO), W. Pych
  (Warsaw)","A photometric survey for variable stars in the globular cluster M5","15 pages, LaTex, 11 encapsulated Postscript figures; accepted for
  publication in A&A",,,,"astro-ph",,"  We present the results of a photometric survey for variable stars in the
nearby globular cluster M5. A 14.8x22.8 arcmin^2 field centered on the cluster
was monitored for a total of 37 hours with a CCD camera mounted on the 1.0-m
Swope telescope. Five new variables were identified: four blue stragglers which
are SX Phe pulsating variables, and an eclipsing binary with an orbital period
of 0.466 d. The eclipsing binary lies near the main-sequence turnoff on the
cluster color-magnitude diagram. We do not confirm the variability of any of
the 10 eclipsing binaries identified in the cluster field by Reid (1996) and
Yan & Reid (1996). The dwarf nova M5-V101 exhibited two outbursts with full
amplitudes of about 2.7 mag during our observations. A V/B-V color-magnitude
diagram of the surveyed field was obtained, and a possible extreme HB star
located 2 mag below cutoff of the blue HB was identified.
","[{""version"":""v1"",""created"":""Tue, 12 Oct 1999 13:26:36 GMT""}]","2007-05-23"
"astro-ph/9910207","Ariyeh Maller","Ariyeh H. Maller, Luc Simard, Puragra Guhathakurta, Jens Hjorth,
  Andreas O. Jaunsen, Ricardo A. Flores and Joel R. Primack","Breaking the Disk/Halo Degeneracy with Gravitational Lensing","Replaced with minor revisions, a typo fixed, and reference added; 21
  pages, 8 figures, ApJ accepted","Astrophys.J. 533 (2000) 194-202","10.1086/308641",,"astro-ph",,"  The degeneracy between the disk and the dark matter contribution to galaxy
rotation curves remains an important uncertainty in our understanding of disk
galaxies. Here we discuss a new method for breaking this degeneracy using
gravitational lensing by spiral galaxies, and apply this method to the spiral
lens B1600+434 as an example. The combined image and lens photometry
constraints allow models for B1600+434 with either a nearly singular dark
matter halo, or a halo with a sizable core. A maximum disk model is ruled out
with high confidence. Further information, such as the circular velocity of
this galaxy, will help break the degeneracies. Future studies of spiral galaxy
lenses will be able to determine the relative contribution of disk, bulge, and
halo to the mass in the inner parts of galaxies.
","[{""version"":""v1"",""created"":""Tue, 12 Oct 1999 14:38:26 GMT""},{""version"":""v2"",""created"":""Thu, 4 Nov 1999 15:07:02 GMT""}]","2007-05-23"
"astro-ph/9910208","Christian Hettlage","Christian Hettlage, Karl Mannheim, John G. Learned","The sun as a high energy neutrino source","8 pages, 3 figures, to be published in Astroparticle Physics","Astropart.Phys.13:45-50,2000","10.1016/S0927-6505(99)00120-6",,"astro-ph hep-ph",,"  Cosmic ray interactions in the solar atmosphere yield a flux of electron and
muon neutrinos with energies greater than 10 GeV. We discuss the influence of
neutrino oscillations on the event rates in water-based Cerenkov detectors due
to this neutrino flux and comment on the possibility of detecting the sun as a
high energy neutrino source.
","[{""version"":""v1"",""created"":""Tue, 12 Oct 1999 15:46:21 GMT""}]","2011-05-23"
